learnable	normalized	partOfSpeech	source
психолог	psikholog		Duolingo
птах	ptakh		Duolingo
радіо	radio		Duolingo
рахунок	rakhunok		Duolingo
режисер	rezhiser		Duolingo
резюме	reziume		Duolingo
рейс	reis		Duolingo
реклама	reklama		Duolingo
реклами	reklami		Duolingo
рекламує	reklamuie		Duolingo
ресторані	restorani		Duolingo
ресурси	resursi		Duolingo
речі	rechi		Duolingo
риба	riba		Duolingo
риби	ribi		Duolingo
рибою	riboiu		Duolingo
рибу	ribu		Duolingo
ринок	rinok		Duolingo
рідко	ridko		Duolingo
рік	rik		Duolingo
річки	richki		Duolingo
річку	richku		Duolingo
робив	robiv		Duolingo
робила	robila		Duolingo
робили	robili		Duolingo
робимо	robimo		Duolingo
робите	robite		Duolingo
робити	robiti		Duolingo
робить	robit'		Duolingo
робиш	robish		Duolingo
роблю	robliu		Duolingo
роблять	robliat'		Duolingo
робота	robota		Duolingo
роботи	roboti		Duolingo
рожева	rozheva		Duolingo
рожеве	rozheve		Duolingo
рожевий	rozhevii		Duolingo
рожеві	rozhevi		Duolingo
розклад	rozklad		Duolingo
розмір	rozmir		Duolingo
розуміє	rozumiie		Duolingo
розумієте	rozumiiete		Duolingo
розумієш	rozumiiesh		Duolingo
розумію	rozumiiu		Duolingo
розуміють	rozumiiut'		Duolingo
розумна	rozumna		Duolingo
розумний	rozumnii		Duolingo
розумні	rozumni		Duolingo
рок	rok		Duolingo
роки	roki		Duolingo
років	rokiv		Duolingo
роман	roman		Duolingo
романтична	romantichna		Duolingo
романтичний	romantichnii		Duolingo
романтичні	romantichni		Duolingo
росте	roste		Duolingo
ростуть	rostut'		Duolingo
руда	ruda		Duolingo
руде	rude		Duolingo
руки	ruki		Duolingo
рюкзак	riukzak		Duolingo
рюкзаку	riukzaku		Duolingo
сад	sad		Duolingo
сала	sala		Duolingo
салат	salat		Duolingo
сало	salo		Duolingo
самотньо	samotn'o		Duolingo
светр	svetr		Duolingo
свиня	svinia		Duolingo
свіжа	svizha		Duolingo
свіже	svizhe		Duolingo
свіжі	svizhi		Duolingo
світле	svitle		Duolingo
світлі	svitli		Duolingo
секретар	sekretar		Duolingo
секретарка	sekretarka		Duolingo
селі	seli		Duolingo
село	selo		Duolingo
серветки	servetki		Duolingo
серветку	servetku		Duolingo
середа	sereda		Duolingo
серпень	serpen'		Duolingo
сестра	sestra		Duolingo
сестри	sestri		Duolingo
сестрою	sestroiu		Duolingo
сиве	sive		Duolingo
сильна	sil'na		Duolingo
сильний	sil'nii		Duolingo
сильні	sil'ni		Duolingo
син	sin		Duolingo
сина	sina		Duolingo
сині	sini		Duolingo
синій	sinii		Duolingo
синя	sinia		Duolingo
сир	sir		Duolingo
сиром	sirom		Duolingo
сиру	siru		Duolingo
сік	sik		Duolingo
сіль	sil'		Duolingo
сім	sim		Duolingo
сім'я	sim'ia		Duolingo
сімдесят	simdesiat		Duolingo
сімдесят п'ять	simdesiat p'iat'		Duolingo
сімнадцять	simnadtsiat'		Duolingo
сімсот	simsot		Duolingo
сіра	sira		Duolingo
сірий	sirii		Duolingo
січень	sichen'		Duolingo
сказала	skazala		Duolingo
сказали	skazali		Duolingo
скасували	skasuvali		Duolingo
скасувати	skasuvati		Duolingo
скептик	skeptik		Duolingo
скептики	skeptiki		Duolingo
скільки	skil'ki		Duolingo
скоро	skoro		Duolingo
слабка	slabka		Duolingo
слабкий	slabkii		Duolingo
слон	slon		Duolingo
слухає	slukhaie		Duolingo
слухаєш	slukhaiesh		Duolingo
слухаю	slukhaiu		Duolingo
смак	smak		Duolingo
смаку	smaku		Duolingo
смачна	smachna		Duolingo
смачне	smachne		Duolingo
смачний	smachnii		Duolingo
смачні	smachni		Duolingo
сметана	smetana		Duolingo
сметану	smetanu		Duolingo
смішно	smishno		Duolingo
сніг	snig		Duolingo
сніданок	snidanok		Duolingo
собака	sobaka		Duolingo
собаки	sobaki		Duolingo
сонце	sontse		Duolingo
сорок	sorok		Duolingo
сорок одна	sorok odna		Duolingo
сорок сім	sorok sim		Duolingo
сорочка	sorochka		Duolingo
сорочку	sorochku		Duolingo
сосиски	sosiski		Duolingo
спав	spav		Duolingo
спала	spala		Duolingo
спали	spali		Duolingo
спальні	spal'ni		Duolingo
спальня	spal'nia		Duolingo
спимо	spimo		Duolingo
спина	spina		Duolingo
спить	spit'		Duolingo
спиш	spish		Duolingo
співає	spivaie		Duolingo
співаєш	spivaiesh		Duolingo
співати	spivati		Duolingo
співаю	spivaiu		Duolingo
співають	spivaiut'		Duolingo
спідницю	spidnitsiu		Duolingo
спідниця	spidnitsia		Duolingo
сплю	spliu		Duolingo
сплять	spliat'		Duolingo
спорт	sport		Duolingo
спортивне	sportivne		Duolingo
спортивний	sportivnii		Duolingo
спортивні	sportivni		Duolingo
стадіон	stadion		Duolingo
стадіоні	stadioni		Duolingo
старий	starii		Duolingo
старі	stari		Duolingo
старша	starsha		Duolingo
старший	starshii		Duolingo
стилі	stili		Duolingo
стиль	stil'		Duolingo
стіл	stil		Duolingo
стілець	stilets'		Duolingo
стільці	stil'tsi		Duolingo
стільців	stil'tsiv		Duolingo
сто	sto		Duolingo
сто тисяч	sto tisiach		Duolingo
столик	stolik		Duolingo
столиці	stolitsi		Duolingo
столиця	stolitsia		Duolingo
столі	stoli		Duolingo
студент	student		Duolingo
студенти	studenti		Duolingo
студентів	studentiv		Duolingo
студентка	studentka		Duolingo
студентки	studentki		Duolingo
студія	studiia		Duolingo
субота	subota		Duolingo
сукню	sukniu		Duolingo
сукня	suknia		Duolingo
сумка	sumka		Duolingo
сумку	sumku		Duolingo
сумно	sumno		Duolingo
суп	sup		Duolingo
сучасна	suchasna		Duolingo
сучасне	suchasne		Duolingo
сучасний	suchasnii		Duolingo
схід	skhid		Duolingo
сьогодні	s'ogodni		Duolingo
сьома	s'oma		Duolingo
сьоме	s'ome		Duolingo
сьомий	s'omii		Duolingo
сюди	siudi		Duolingo
та	ta		Duolingo
так	tak		Duolingo
так собі	tak sobi		Duolingo
таксі	taksi		Duolingo
там	tam		Duolingo
танцювати	tantsiuvati		Duolingo
тарілка	tarilka		Duolingo
тарілки	tarilki		Duolingo
тарілку	tarilku		Duolingo
тато	tato		Duolingo
тварина	tvarina		Duolingo
твій	tvii		Duolingo
твої	tvoyi		Duolingo
твоя	tvoia		Duolingo
театр	teatr		Duolingo
тебе	tebe		Duolingo
тебе звуть	tebe zvut'		Duolingo
теж	tezh		Duolingo
телевізор	televizor		Duolingo
телефон	telefon		Duolingo
темна	temna		Duolingo
темне	temne		Duolingo
темні	temni		Duolingo
температура	temperatura		Duolingo
теніс	tenis		Duolingo
тепла	tepla		Duolingo
тепле	teple		Duolingo
теплий	teplii		Duolingo
тепло	teplo		Duolingo
ти	ti		Duolingo
тисяч	tisiach		Duolingo
тисяча	tisiacha		Duolingo
тітка	titka		Duolingo
тіткою	titkoiu		Duolingo
тобі	tobi		Duolingo
тобі треба	tobi treba		Duolingo
тома	toma		Duolingo
тому що	tomu shcho		Duolingo
торт	tort		Duolingo
трава	trava		Duolingo
травень	traven'		Duolingo
траві	travi		Duolingo
траву	travu		Duolingo
трамвай	tramvai		Duolingo
транспорт	transport		Duolingo
треба	treba		Duolingo
тренування	trenuvannia		Duolingo
третє	tretie		Duolingo
третій	tretii		Duolingo
третя	tretia		Duolingo
три	tri		Duolingo
тридцять	tridtsiat'		Duolingo
тридцять одна	tridtsiat' odna		Duolingo
тридцять шість	tridtsiat' shist'		Duolingo
тринадцять	trinadtsiat'		Duolingo
триста	trista		Duolingo
тролейбус	troleibus		Duolingo
туалет	tualet		Duolingo
туди	tudi		Duolingo
туман	tuman		Duolingo
турист	turist		Duolingo
туристи	turisti		Duolingo
тут	tut		Duolingo
туфлі	tufli		Duolingo
у	u		Duolingo
у вас є	u vas ie		Duolingo
у вас немає	u vas nemaie		Duolingo
у вівторок	u vivtorok		Duolingo
у зоопарку	u zooparku		Duolingo
у мене	u mene		Duolingo
у мене є	u mene ie		Duolingo
у мене немає	u mene nemaie		Duolingo
у неділю	u nediliu		Duolingo
у п’ятницю	u p'iatnitsiu		Duolingo
у понеділок	u ponedilok		Duolingo
у середу	u seredu		Duolingo
у суботу	u subotu		Duolingo
у цирку	u tsirku		Duolingo
у четвер	u chetver		Duolingo
увечері	uvecheri		Duolingo
удень	uden'		Duolingo
україна	ukrayina		Duolingo
україні	ukrayini		Duolingo
українську	ukrayins'ku		Duolingo
улюблена	uliublena		Duolingo
улюблене	uliublene		Duolingo
улюблений	uliublenii		Duolingo
університет	universitet		Duolingo
університеті	universiteti		Duolingo
уночі	unochi		Duolingo
уранці	urantsi		Duolingo
усміхається	usmikhaiet'sia		Duolingo
усміхаєшся	usmikhaieshsia		Duolingo
усміхаюся	usmikhaiusia		Duolingo
усміхаються	usmikhaiut'sia		Duolingo
учитель	uchitel'		Duolingo
учителька	uchitel'ka		Duolingo
фантастику	fantastiku		Duolingo
фарба	farba		Duolingo
фарбу	farbu		Duolingo
фентезі	fentezi		Duolingo
фільм	fil'm		Duolingo
фільми	fil'mi		Duolingo
фіолетова	fioletova		Duolingo
фіолетові	fioletovi		Duolingo
фітнес-зал	fitnes-zal		Duolingo
фітнес-залі	fitnes-zali		Duolingo
фонтан	fontan		Duolingo
фото	foto		Duolingo
фотографував	fotografuvav		Duolingo
фотографувала	fotografuvala		Duolingo
фотографувати	fotografuvati		Duolingo
фрукти	frukti		Duolingo
футбол	futbol		Duolingo
футболка	futbolka		Duolingo
футболку	futbolku		Duolingo
хліб	khlib		Duolingo
хлопець	khlopets'		Duolingo
хлопці	khloptsi		Duolingo
хлопчик	khlopchik		Duolingo
хлопчиком	khlopchikom		Duolingo
хмара	khmara		Duolingo
хмари	khmari		Duolingo
хмарно	khmarno		Duolingo
хобі	khobi		Duolingo
ходив	khodiv		Duolingo
ходила	khodila		Duolingo
ходили	khodili		Duolingo
хокей	khokei		Duolingo
холодильник	kholodil'nik		Duolingo
холодильнику	kholodil'niku		Duolingo
холодна	kholodna		Duolingo
холодний	kholodnii		Duolingo
холодні	kholodni		Duolingo
холодно	kholodno		Duolingo
хор	khor		Duolingo
хочете	khochete		Duolingo
хочу	khochu		Duolingo
хрещатик	khreshchatik		Duolingo
хто	khto		Duolingo
хто-небудь	khto-nebud'		Duolingo
хтось	khtos'		Duolingo
художник	khudozhnik		Duolingo
художники	khudozhniki		Duolingo
це	tse		Duolingo
це коштує	tse koshtuie		Duolingo
цей	tsei		Duolingo
цей обід коштує	tsei obid koshtuie		Duolingo
цей суп коштує	tsei sup koshtuie		Duolingo
центр	tsentr		Duolingo
центрі	tsentri		Duolingo
цибулю	tsibuliu		Duolingo
цибуля	tsibulia		Duolingo
ці	tsi		Duolingo
цікава	tsikava		Duolingo
цікаве	tsikave		Duolingo
цікавий	tsikavii		Duolingo
цікаві	tsikavi		Duolingo
ціни	tsini		Duolingo
цукор	tsukor		Duolingo
ця	tsia		Duolingo
чай	chai		Duolingo
чайник	chainik		Duolingo
чайнику	chainiku		Duolingo
час	chas		Duolingo
часто	chasto		Duolingo
чашка	chashka		Duolingo
чашки	chashki		Duolingo
чашку	chashku		Duolingo
чекає	chekaie		Duolingo
чекати	chekati		Duolingo
червень	cherven'		Duolingo
червона	chervona		Duolingo
червоне	chervone		Duolingo
червоний	chervonii		Duolingo
червоні	chervoni		Duolingo
четвер	chetver		Duolingo
четверта	chetverta		Duolingo
четвертий	chetvertii		Duolingo
чи	chi		Duolingo
чиє	chiie		Duolingo
чиї	chiyi		Duolingo
чий	chii		Duolingo
читав	chitav		Duolingo
читає	chitaie		Duolingo
читаємо	chitaiemo		Duolingo
читала	chitala		Duolingo
читали	chitali		Duolingo
читати	chitati		Duolingo
читач	chitach		Duolingo
читачі	chitachi		Duolingo
читачка	chitachka		Duolingo
читаю	chitaiu		Duolingo
читають	chitaiut'		Duolingo
чия	chiia		Duolingo
чоботи	choboti		Duolingo
чоловік	cholovik		Duolingo
чоловіча	cholovicha		Duolingo
чоловіче	choloviche		Duolingo
чоловічий	cholovichii		Duolingo
чоловічі	cholovichi		Duolingo
чому	chomu		Duolingo
чорна	chorna		Duolingo
чорний	chornii		Duolingo
чорні	chorni		Duolingo
чотири	chotiri		Duolingo
чотириста	chotirista		Duolingo
чотирнадцять	chotirnadtsiat'		Duolingo
чуєте	chuiete		Duolingo
чули	chuli		Duolingo
шапка	shapka		Duolingo
шапку	shapku		Duolingo
шарф	sharf		Duolingo
шахи	shakhi		Duolingo
швидко	shvidko		Duolingo
шістдесят	shistdesiat		Duolingo
шістдесят дев'ять	shistdesiat dev'iat'		Duolingo
шістнадцять	shistnadtsiat'		Duolingo
шістсот	shistsot		Duolingo
шість	shist'		Duolingo
школа	shkola		Duolingo
школі	shkoli		Duolingo
шорти	shorti		Duolingo
шоста	shosta		Duolingo
шостий	shostii		Duolingo
шукає	shukaie		Duolingo
шукаємо	shukaiemo		Duolingo
шукаєте	shukaiete		Duolingo
шукаю	shukaiu		Duolingo
ще не	shche ne		Duolingo
що	shcho		Duolingo
що-небудь	shcho-nebud'		Duolingo
щоб	shchob		Duolingo
щовечора	shchovechora		Duolingo
щодня	shchodnia		Duolingo
щоночі	shchonochi		Duolingo
щоранку	shchoranku		Duolingo
щось	shchos'		Duolingo
я	ia		Duolingo
яблука	iabluka		Duolingo
яйце	iaitse		Duolingo
яйця	iaitsia		Duolingo
як	iak		Duolingo
як довго	iak dovgo		Duolingo
як справи?	iak spravi?		Duolingo
який	iakii		Duolingo
якщо	iakshcho		Duolingo
