learnable	normalized	partOfSpeech	source
damos	damos	verb	Duolingo
dan	dan	verb	Duolingo
daña	dana	verb	Duolingo
dañar	danar	verb	Duolingo
dando	dando	verb	Duolingo
daño	dano	noun	Duolingo
dañó	dano	verb	Duolingo
daños	danos	noun	Duolingo
danza	danza	noun	Duolingo
dar	dar	verb	Duolingo
darás	daras	verb	Duolingo
darle	darle	pronoun	Duolingo
darme	darme	pronoun	Duolingo
darte	darte	pronoun	Duolingo
das	das	verb	Duolingo
dáselo	daselo		Duolingo
datos	datos	noun	Duolingo
de	de		Duolingo
de	de	preposition	Duolingo
de acuerdo	de acuerdo		Duolingo
de al lado	de al lado		Duolingo
de alto	de alto		Duolingo
de ancho	de ancho		Duolingo
de casualidad	de casualidad		Duolingo
de compras	de compras		Duolingo
de hecho	de hecho		Duolingo
de ida	de ida		Duolingo
de ida y vuelta	de ida y vuelta		Duolingo
de inmediato	de inmediato		Duolingo
de largo	de largo		Duolingo
de lo que	de lo que		Duolingo
de madera	de madera		Duolingo
de más	de mas		Duolingo
de memoria	de memoria		Duolingo
de moda	de moda		Duolingo
de nada	de nada		Duolingo
de nada	de nada	interjection	Duolingo
de niña	de nina		Duolingo
de ninguna manera	de ninguna manera		Duolingo
de niño	de nino		Duolingo
de nuevo	de nuevo		Duolingo
de otra manera	de otra manera		Duolingo
de pie	de pie		Duolingo
de regalo	de regalo		Duolingo
de repente	de repente		Duolingo
de segunda mano	de segunda mano		Duolingo
de talla única	de talla unica		Duolingo
de terror	de terror		Duolingo
de tiempo parcial	de tiempo parcial		Duolingo
de toda la vida	de toda la vida		Duolingo
de todas formas	de todas formas		Duolingo
de todas maneras	de todas maneras		Duolingo
de vacaciones	de vacaciones		Duolingo
de verdad	de verdad		Duolingo
de vez en cuando	de vez en cuando		Duolingo
debajo	debajo	adverb	Duolingo
debajo	debajo	preposition	Duolingo
debe	debe	verb	Duolingo
debe haber	debe haber		Duolingo
debe haber sido	debe haber sido		Duolingo
debemos	debemos	verb	Duolingo
deben	deben	verb	Duolingo
deberá	debera	verb	Duolingo
deberás	deberas	verb	Duolingo
deberemos	deberemos	verb	Duolingo
debería	deberia	verb	Duolingo
deberías	deberias	verb	Duolingo
debía	debia	verb	Duolingo
débil	debil	adjective	Duolingo
debió	debio	verb	Duolingo
debo	debo	verb	Duolingo
decía	decia	verb	Duolingo
decías	decias	verb	Duolingo
decidan	decidan	verb	Duolingo
deciden	deciden		Duolingo
decidí	decidi	verb	Duolingo
decidió	decidio	verb	Duolingo
decidir	decidir	verb	Duolingo
decimos	decimos	verb	Duolingo
decir	decir	verb	Duolingo
decirles	decirles	pronoun	Duolingo
decirme	decirme	pronoun	Duolingo
decirnos	decirnos	pronoun	Duolingo
decisión	decision	noun	Duolingo
decisiones	decisiones	noun	Duolingo
declaraciones	declaraciones	noun	Duolingo
decoración	decoracion	noun	Duolingo
dedicada	dedicada	verb	Duolingo
dedicado	dedicado	verb	Duolingo
dedo	dedo	noun	Duolingo
dedos	dedos	noun	Duolingo
defender	defender	verb	Duolingo
defensa	defensa	noun	Duolingo
definición	definicion	noun	Duolingo
definir	definir	verb	Duolingo
definitivamente	definitivamente	adverb	Duolingo
deja	deja	verb	Duolingo
dejaba	dejaba	verb	Duolingo
dejan	dejan	verb	Duolingo
dejando	dejando	verb	Duolingo
dejar	dejar	verb	Duolingo
dejaron	dejaron	verb	Duolingo
dejé	deje	verb	Duolingo
dejó	dejo	verb	Duolingo
del	del	preposition	Duolingo
delgados	delgados	adjective	Duolingo
deliciosa	deliciosa	adjective	Duolingo
delicioso	delicioso	adjective	Duolingo
demás	demas	noun	Duolingo
demasiado	demasiado		Duolingo
demasiado	demasiado	adjective	Duolingo
demasiado	demasiado	adverb	Duolingo
demasiados	demasiados	adjective	Duolingo
democracia	democracia	noun	Duolingo
demócrata	democrata	adjective	Duolingo
demócratas	democratas	adjective	Duolingo
democrática	democratica	adjective	Duolingo
democrático	democratico	adjective	Duolingo
demostrar	demostrar	verb	Duolingo
dentro	dentro	adverb	Duolingo
departamento	departamento	noun	Duolingo
depende	depende	verb	Duolingo
deporte	deporte	noun	Duolingo
deportes	deportes	noun	Duolingo
depresión	depresion	noun	Duolingo
depresiones	depresiones	noun	Duolingo
derecha	derecha	noun	Duolingo
derecho	derecho	adverb	Duolingo
derecho	derecho	noun	Duolingo
derechos	derechos	noun	Duolingo
derrota	derrota	verb	Duolingo
derrotan	derrotan	verb	Duolingo
des	des	verb	Duolingo
desafortunadamente	desafortunadamente	adverb	Duolingo
desarrollar	desarrollar	verb	Duolingo
desayunábamos	desayunabamos	verb	Duolingo
desayunaban	desayunaban	verb	Duolingo
desayunar	desayunar	verb	Duolingo
desayuno	desayuno	noun	Duolingo
desayunó	desayuno	verb	Duolingo
descansaba	descansaba	verb	Duolingo
descansaban	descansaban	verb	Duolingo
descansar	descansar	verb	Duolingo
descansaré	descansare	verb	Duolingo
descansaremos	descansaremos	verb	Duolingo
descansaron	descansaron	verb	Duolingo
descansas	descansas	verb	Duolingo
descanse	descanse	verb	Duolingo
descanso	descanso	verb	Duolingo
descargamos	descargamos	verb	Duolingo
descargaste	descargaste	verb	Duolingo
descargué	descargue	verb	Duolingo
descenso	descenso	noun	Duolingo
descripción	descripcion	noun	Duolingo
descripciones	descripciones	noun	Duolingo
descubrimiento	descubrimiento	noun	Duolingo
descubrimientos	descubrimientos	noun	Duolingo
descubrir	descubrir	verb	Duolingo
descuento	descuento	noun	Duolingo
desde	desde	adverb	Duolingo
desde	desde	preposition	Duolingo
desde ahora	desde ahora		Duolingo
desde cuándo	desde cuando		Duolingo
desde hace	desde hace		Duolingo
desde que	desde que		Duolingo
desea	desea	verb	Duolingo
desean	desean	verb	Duolingo
déselo	deselo		Duolingo
desempleo	desempleo	noun	Duolingo
deseo	deseo	noun	Duolingo
deseo	deseo	verb	Duolingo
deseos	deseos	noun	Duolingo
desgraciadamente	desgraciadamente	adverb	Duolingo
desocupación	desocupacion	noun	Duolingo
desorden	desorden	noun	Duolingo
despacio	despacio	adverb	Duolingo
despertador	despertador	noun	Duolingo
despertar	despertar	verb	Duolingo
despertarme	despertarme	pronoun	Duolingo
despertarnos	despertarnos	pronoun	Duolingo
despertarte	despertarte	pronoun	Duolingo
despiertas	despiertas	verb	Duolingo
después	despues	adverb	Duolingo
después	despues	preposition	Duolingo
después de que	despues de que		Duolingo
después de todo	despues de todo		Duolingo
destino	destino	noun	Duolingo
destrucción	destruccion	noun	Duolingo
destruimos	destruimos	verb	Duolingo
destruir	destruir	verb	Duolingo
destruirán	destruiran	verb	Duolingo
destruye	destruye	verb	Duolingo
destruyen	destruyen	verb	Duolingo
detalle	detalle	noun	Duolingo
detalles	detalles	noun	Duolingo
detenido	detenido	verb	Duolingo
detenidos	detenidos	verb	Duolingo
detrás	detras	preposition	Duolingo
deuda	deuda	noun	Duolingo
devolvemos	devolvemos	verb	Duolingo
devolver	devolver	verb	Duolingo
devuelven	devuelven	verb	Duolingo
devuelves	devuelves	verb	Duolingo
devuelvo	devuelvo	verb	Duolingo
di	di	verb	Duolingo
día	dia	noun	Duolingo
día de acción de gracias	dia de accion de gracias		Duolingo
día de los muertos	dia de los muertos		Duolingo
diálogo	dialogo	noun	Duolingo
diaria	diaria	adjective	Duolingo
diario	diario	adjective	Duolingo
diario	diario	noun	Duolingo
diarios	diarios	noun	Duolingo
días	dias	noun	Duolingo
dibujábamos	dibujabamos	verb	Duolingo
dibujabas	dibujabas	verb	Duolingo
dibujamos	dibujamos	verb	Duolingo
dibujando	dibujando	verb	Duolingo
dibujar	dibujar	verb	Duolingo
dibujaron	dibujaron	verb	Duolingo
dibujaste	dibujaste	verb	Duolingo
dibujé	dibuje	verb	Duolingo
dibujos	dibujos	noun	Duolingo
dibujos animados	dibujos animados		Duolingo
dice	dice	verb	Duolingo
dicen	dicen	verb	Duolingo
dices	dices	verb	Duolingo
dicho sea de paso	dicho sea de paso		Duolingo
diciembre	diciembre	noun	Duolingo
diciendo	diciendo	verb	Duolingo
dictadura	dictadura	noun	Duolingo
dictaduras	dictaduras	noun	Duolingo
diecinueve	diecinueve	numeral	Duolingo
dieciocho	dieciocho	numeral	Duolingo
dieciséis	dieciseis	numeral	Duolingo
diecisiete	diecisiete	numeral	Duolingo
dientes	dientes	noun	Duolingo
dieron	dieron	verb	Duolingo
dieta	dieta	noun	Duolingo
diez	diez	numeral	Duolingo
diferencia	diferencia	noun	Duolingo
diferencias	diferencias	noun	Duolingo
diferente	diferente		Duolingo
diferente	diferente	adjective	Duolingo
diferentes	diferentes	adjective	Duolingo
difícil	dificil		Duolingo
difícil	dificil	adjective	Duolingo
difíciles	dificiles	adjective	Duolingo
dificilísimo	dificilisimo	adjective	Duolingo
dificultades	dificultades	noun	Duolingo
diga	diga	verb	Duolingo
dígame	digame		Duolingo
dígamelo	digamelo		Duolingo
digas	digas		Duolingo
digas	digas	verb	Duolingo
dígaselo	digaselo		Duolingo
digitales	digitales	adjective	Duolingo
digo	digo	verb	Duolingo
dije	dije	verb	Duolingo
dijeron	dijeron	verb	Duolingo
dijimos	dijimos	verb	Duolingo
dijiste	dijiste	verb	Duolingo
dijo	dijo	verb	Duolingo
dime	dime	verb	Duolingo
dímelo	dimelo		Duolingo
dimensiones	dimensiones	noun	Duolingo
dimos	dimos	verb	Duolingo
dinero	dinero		Duolingo
dinero	dinero	noun	Duolingo
dinosaurio	dinosaurio	noun	Duolingo
dinosaurios	dinosaurios	noun	Duolingo
dio	dio	verb	Duolingo
dios	dios	noun	Duolingo
dioses	dioses	noun	Duolingo
dirán	diran	verb	Duolingo
dirección	direccion	noun	Duolingo
direcciones	direcciones	noun	Duolingo
diría	diria	verb	Duolingo
dirías	dirias	verb	Duolingo
disciplina	disciplina	noun	Duolingo
disco	disco	noun	Duolingo
discos	discos	noun	Duolingo
disculpa	disculpa	verb	Duolingo
disculpe	disculpe	verb	Duolingo
disculpe, señor	disculpe, senor		Duolingo
discurso	discurso	noun	Duolingo
discusión	discusion	noun	Duolingo
díselo	diselo		Duolingo
diseña	disena	verb	Duolingo
disfruta	disfruta	verb	Duolingo
disfrutaba	disfrutaba	verb	Duolingo
disfrutábamos	disfrutabamos	verb	Duolingo
disfrutamos	disfrutamos	verb	Duolingo
disfrutando	disfrutando	verb	Duolingo
disfrutar	disfrutar	verb	Duolingo
disfrutaron	disfrutaron	verb	Duolingo
disfrutas	disfrutas	verb	Duolingo
disfrutaste	disfrutaste	verb	Duolingo
disfruté	disfrute	verb	Duolingo
disfrutó	disfruto	verb	Duolingo
disminución	disminucion	noun	Duolingo
disponible	disponible	adjective	Duolingo
disponibles	disponibles	adjective	Duolingo
distancia	distancia	noun	Duolingo
diste	diste	verb	Duolingo
distintas	distintas	adjective	Duolingo
distintos	distintos	adjective	Duolingo
distribución	distribucion	noun	Duolingo
distribuciones	distribuciones	noun	Duolingo
divertida	divertida	adjective	Duolingo
divertidas	divertidas	adjective	Duolingo
divertidísima	divertidisima	adjective	Duolingo
divertidísimo	divertidisimo	adjective	Duolingo
divertido	divertido	adjective	Duolingo
divertidos	divertidos	adjective	Duolingo
división	division	noun	Duolingo
divorcio	divorcio	noun	Duolingo
doblamos	doblamos	verb	Duolingo
doblar	doblar	verb	Duolingo
doblas	doblas	verb	Duolingo
doble	doble	adjective	Duolingo
doble	doble	noun	Duolingo
doce	doce	numeral	Duolingo
docente	docente	noun	Duolingo
docentes	docentes	noun	Duolingo
doctor	doctor	noun	Duolingo
doctora	doctora	noun	Duolingo
doctores	doctores	noun	Duolingo
documento	documento	noun	Duolingo
documentos	documentos	noun	Duolingo
dólar	dolar	noun	Duolingo
dólares	dolares	noun	Duolingo
doler	doler	verb	Duolingo
dolor	dolor	noun	Duolingo
domingo	domingo	noun	Duolingo
domingos	domingos	noun	Duolingo
dónde	donde		Duolingo
dónde	donde	adverb	Duolingo
dorada	dorada	adjective	Duolingo
dorado	dorado	adjective	Duolingo
dormíamos	dormiamos	verb	Duolingo
dormías	dormias	verb	Duolingo
dormida	dormida	adjective	Duolingo
dormido	dormido	adjective	Duolingo
dormimos	dormimos	verb	Duolingo
dormir	dormir		Duolingo
dormir	dormir	verb	Duolingo
dormiste	dormiste	verb	Duolingo
dormitorio	dormitorio	noun	Duolingo
dormitorios	dormitorios	noun	Duolingo
dos	dos		Duolingo
dos	dos	numeral	Duolingo
doscientos	doscientos	numeral	Duolingo
dosis	dosis	noun	Duolingo
doy	doy	verb	Duolingo
dr.	dr.	noun	Duolingo
duda	duda	verb	Duolingo
dudas	dudas	verb	Duolingo
dudo	dudo	verb	Duolingo
duele	duele	verb	Duolingo
duelen	duelen	verb	Duolingo
dueña	duena	noun	Duolingo
dueño	dueno	noun	Duolingo
duerme	duerme	verb	Duolingo
duermen	duermen	verb	Duolingo
duermes	duermes	verb	Duolingo
duermo	duermo	verb	Duolingo
dulce	dulce	adjective	Duolingo
dulces	dulces	adjective	Duolingo
dulces	dulces	noun	Duolingo
dúplex	duplex	noun	Duolingo
dura	dura	adjective	Duolingo
durante	durante	preposition	Duolingo
durmiendo	durmiendo	verb	Duolingo
durmieron	durmieron	verb	Duolingo
durmió	durmio	verb	Duolingo
duro	duro	adjective	Duolingo
e	e	conjunction	Duolingo
ecología	ecologia	noun	Duolingo
economía	economia	noun	Duolingo
económica	economica	adjective	Duolingo
económico	economico	adjective	Duolingo
económicos	economicos	adjective	Duolingo
edad	edad	noun	Duolingo
edición	edicion	noun	Duolingo
edificio	edificio	noun	Duolingo
edificios	edificios	noun	Duolingo
editorial	editorial	noun	Duolingo
educación	educacion	noun	Duolingo
efectivo	efectivo	noun	Duolingo
efecto	efecto	noun	Duolingo
eficaz	eficaz	adjective	Duolingo
ejecutivo	ejecutivo	noun	Duolingo
ejemplo	ejemplo	noun	Duolingo
ejemplos	ejemplos	noun	Duolingo
ejercicio	ejercicio	noun	Duolingo
ejercicios	ejercicios	noun	Duolingo
ejército	ejercito	noun	Duolingo
el	el	determiner	Duolingo
él	el	pronoun	Duolingo
el ajedrez	el ajedrez		Duolingo
el azul	el azul		Duolingo
el baloncesto	el baloncesto		Duolingo
el café	el cafe		Duolingo
el ciclismo	el ciclismo		Duolingo
el español	el espanol		Duolingo
el fútbol	el futbol		Duolingo
el inglés	el ingles		Duolingo
el más	el mas		Duolingo
el mejor	el mejor		Duolingo
el mío	el mio		Duolingo
el otro día	el otro dia		Duolingo
el peor	el peor		Duolingo
el rojo	el rojo		Duolingo
él se	el se		Duolingo
el uno al otro	el uno al otro		Duolingo
elección	eleccion	noun	Duolingo
elecciones	elecciones	noun	Duolingo
electoral	electoral	adjective	Duolingo
eléctrica	electrica	adjective	Duolingo
eléctricas	electricas	adjective	Duolingo
electricidad	electricidad	noun	Duolingo
eléctrico	electrico	adjective	Duolingo
elefante	elefante	noun	Duolingo
elefantes	elefantes	noun	Duolingo
elegante	elegante		Duolingo
elegantes	elegantes	adjective	Duolingo
elegimos	elegimos	verb	Duolingo
elegir	elegir	verb	Duolingo
elemento	elemento	noun	Duolingo
elementos	elementos	noun	Duolingo
elevado	elevado	adjective	Duolingo
eligen	eligen	verb	Duolingo
eliges	eliges	verb	Duolingo
eligiendo	eligiendo	verb	Duolingo
elijo	elijo	verb	Duolingo
eliminar	eliminar	verb	Duolingo
ella	ella	pronoun	Duolingo
ella come	ella come		Duolingo
ellas	ellas	pronoun	Duolingo
ellas escriben	ellas escriben		Duolingo
ellas se	ellas se		Duolingo
ellos	ellos	pronoun	Duolingo
ellos hablan	ellos hablan		Duolingo
ellos leen	ellos leen		Duolingo
ellos se	ellos se		Duolingo
embajada	embajada	noun	Duolingo
embajador	embajador	noun	Duolingo
embajadora	embajadora	noun	Duolingo
embajadores	embajadores	noun	Duolingo
emergencia	emergencia	noun	Duolingo
emoción	emocion	noun	Duolingo
emocionada	emocionada	verb	Duolingo
emocionado	emocionado	verb	Duolingo
emocionados	emocionados	adjective	Duolingo
emocionante	emocionante	adjective	Duolingo
emociones	emociones	noun	Duolingo
empaqué	empaque	verb	Duolingo
emparedado	emparedado	noun	Duolingo
emparedados	emparedados	noun	Duolingo
empecé	empece	verb	Duolingo
empezamos	empezamos	verb	Duolingo
empezamos a	empezamos a		Duolingo
empezar	empezar	verb	Duolingo
empezaron	empezaron	verb	Duolingo
empezó	empezo	verb	Duolingo
empieza	empieza	verb	Duolingo
empiezan	empiezan	verb	Duolingo
empiezas	empiezas	verb	Duolingo
empiezo	empiezo	verb	Duolingo
empleada	empleada	noun	Duolingo
empleado	empleado	noun	Duolingo
empleados	empleados	noun	Duolingo
empresa	empresa	noun	Duolingo
empresaria	empresaria	noun	Duolingo
empresario	empresario	noun	Duolingo
empresarios	empresarios	noun	Duolingo
empuje	empuje	verb	Duolingo
en	en		Duolingo
en	en	preposition	Duolingo
en alquiler	en alquiler		Duolingo
en común	en comun		Duolingo
en concreto	en concreto		Duolingo
en contacto	en contacto		Duolingo
en contra de	en contra de		Duolingo
en cualquier caso	en cualquier caso		Duolingo
en cualquier momento	en cualquier momento		Duolingo
en cuanto	en cuanto		Duolingo
en cuanto a	en cuanto a		Duolingo
en definitiva	en definitiva		Duolingo
en efectivo	en efectivo		Duolingo
en el	en el		Duolingo
en este momento	en este momento		Duolingo
en estos tiempos	en estos tiempos		Duolingo
en familia	en familia		Duolingo
en forma	en forma		Duolingo
en general	en general		Duolingo
en general	en general	adverb	Duolingo
en línea	en linea		Duolingo
en mi vida	en mi vida		Duolingo
en ninguna parte	en ninguna parte		Duolingo
en oferta	en oferta		Duolingo
en primer lugar	en primer lugar		Duolingo
en punto	en punto		Duolingo
en realidad	en realidad		Duolingo
en regla	en regla		Duolingo
en secreto	en secreto		Duolingo
en segundo lugar	en segundo lugar		Duolingo
en serio	en serio		Duolingo
en su lugar	en su lugar		Duolingo
en todas partes	en todas partes		Duolingo
en total	en total		Duolingo
en vez de	en vez de		Duolingo
en vivo	en vivo		Duolingo
en voz baja	en voz baja		Duolingo
encantaba	encantaba	verb	Duolingo
encantaban	encantaban	verb	Duolingo
encantada	encantada	adjective	Duolingo
encantadas	encantadas	adjective	Duolingo
encantado	encantado	adjective	Duolingo
encantados	encantados	adjective	Duolingo
encantan	encantan	verb	Duolingo
encantar	encantar	verb	Duolingo
encantaría	encantaria	verb	Duolingo
encantarían	encantarian	verb	Duolingo
encantaron	encantaron	verb	Duolingo
encantó	encanto	verb	Duolingo
encendemos	encendemos	verb	Duolingo
encender	encender	verb	Duolingo
encendía	encendia	verb	Duolingo
encendían	encendian	verb	Duolingo
encendías	encendias	verb	Duolingo
encendidas	encendidas	adjective	Duolingo
encendido	encendido	adjective	Duolingo
encendidos	encendidos	adjective	Duolingo
encendieron	encendieron	verb	Duolingo
encendiste	encendiste	verb	Duolingo
encima	encima	adverb	Duolingo
encontraba	encontraba	verb	Duolingo
encontramos	encontramos	verb	Duolingo
encontrar	encontrar	verb	Duolingo
encontraron	encontraron	verb	Duolingo
encontrarse	encontrarse	pronoun	Duolingo
encontraste	encontraste	verb	Duolingo
encontré	encontre	verb	Duolingo
encontró	encontro	verb	Duolingo
encuentra	encuentra	verb	Duolingo
encuentran	encuentran	verb	Duolingo
encuentras	encuentras	verb	Duolingo
encuentro	encuentro	verb	Duolingo
enemiga	enemiga	noun	Duolingo
enemigo	enemigo	noun	Duolingo
enemigos	enemigos	noun	Duolingo
energía	energia	noun	Duolingo
enero	enero	noun	Duolingo
enferma	enferma	adjective	Duolingo
enfermedad	enfermedad	noun	Duolingo
enfermera	enfermera	noun	Duolingo
enfermeras	enfermeras	adjective	Duolingo
enfermero	enfermero	noun	Duolingo
enfermeros	enfermeros	adjective	Duolingo
enfermeros	enfermeros	noun	Duolingo
enfermo	enfermo	adjective	Duolingo
enfermos	enfermos	adjective	Duolingo
enfrente	enfrente	adverb	Duolingo
enojada	enojada	adjective	Duolingo
enojadas	enojadas	adjective	Duolingo
enojado	enojado	adjective	Duolingo
enojados	enojados	adjective	Duolingo
enorme	enorme	adjective	Duolingo
enormes	enormes	adjective	Duolingo
ensalada	ensalada		Duolingo
ensalada	ensalada	noun	Duolingo
ensaladas	ensaladas	noun	Duolingo
enseguida	enseguida	adverb	Duolingo
enseña a	ensena a		Duolingo
enséñame	ensename		Duolingo
enseñamos	ensenamos	verb	Duolingo
enseñando	ensenando	verb	Duolingo
enseñándoles	ensenandoles	pronoun	Duolingo
enseñar	ensenar	verb	Duolingo
enseñaron	ensenaron	verb	Duolingo
enseñaste	ensenaste	verb	Duolingo
entendemos	entendemos	verb	Duolingo
entender	entender	verb	Duolingo
entendimos	entendimos	verb	Duolingo
entera	entera	adjective	Duolingo
enteramos	enteramos	verb	Duolingo
enteraron	enteraron	verb	Duolingo
enteró	entero	verb	Duolingo
entiende	entiende	verb	Duolingo
entienden	entienden	verb	Duolingo
entiendes	entiendes	verb	Duolingo
entiendo	entiendo	verb	Duolingo
entonces	entonces	adverb	Duolingo
entra	entra	verb	Duolingo
entrábamos	entrabamos	verb	Duolingo
entrada	entrada	noun	Duolingo
entradas	entradas	noun	Duolingo
entrar	entrar	verb	Duolingo
entras	entras	verb	Duolingo
entre	entre	preposition	Duolingo
entre	entre	verb	Duolingo
entrega	entrega	verb	Duolingo
entregas	entregas	verb	Duolingo
entrevista	entrevista	noun	Duolingo
entró	entro	verb	Duolingo
enviándole	enviandole	pronoun	Duolingo
enviar	enviar	verb	Duolingo
envías	envias	verb	Duolingo
envíe	envie	verb	Duolingo
envío	envio	verb	Duolingo
equilibrio	equilibrio	noun	Duolingo
equipaje	equipaje	noun	Duolingo
equipo	equipo	noun	Duolingo
equipos	equipos	noun	Duolingo
era	era	verb	Duolingo
era necesario que	era necesario que		Duolingo
éramos	eramos	verb	Duolingo
eran	eran	verb	Duolingo
eras	eras	verb	Duolingo
eres	eres	verb	Duolingo
error	error	noun	Duolingo
errores	errores	noun	Duolingo
es	es	verb	Duolingo
es bueno que	es bueno que		Duolingo
es decir	es decir		Duolingo
es divertido	es divertido		Duolingo
es estresante que	es estresante que		Duolingo
es fantástico que	es fantastico que		Duolingo
es grande	es grande		Duolingo
es hora de	es hora de		Duolingo
es importante que	es importante que		Duolingo
es mejor	es mejor		Duolingo
es mejor que	es mejor que		Duolingo
es muy simpático	es muy simpatico		Duolingo
es necesario que	es necesario que		Duolingo
es posible que	es posible que		Duolingo
es preferible que	es preferible que		Duolingo
es probable que	es probable que		Duolingo
es que	es que		Duolingo
es segura	es segura		Duolingo
es seguro	es seguro		Duolingo
es tan	es tan		Duolingo
es una lástima que	es una lastima que		Duolingo
es una pena que	es una pena que		Duolingo
es urgente que	es urgente que		Duolingo
es verde	es verde		Duolingo
esa	esa	determiner	Duolingo
esa	esa	pronoun	Duolingo
esas	esas	determiner	Duolingo
esas	esas	pronoun	Duolingo
escalar	escalar	verb	Duolingo
escalaremos	escalaremos	verb	Duolingo
escalaste	escalaste	verb	Duolingo
escalera	escalera	noun	Duolingo
escaleras	escaleras	noun	Duolingo
escándalo	escandalo	noun	Duolingo
escapen	escapen	verb	Duolingo
escapó	escapo	verb	Duolingo
escasa	escasa	adjective	Duolingo
escena	escena	noun	Duolingo
escenario	escenario	noun	Duolingo
escenas	escenas	noun	Duolingo
escoger	escoger	verb	Duolingo
escogerás	escogeras	verb	Duolingo
escojo	escojo	verb	Duolingo
escriba	escriba	verb	Duolingo
escribas	escribas	verb	Duolingo
escribe	escribe	verb	Duolingo
escriben	escriben	verb	Duolingo
escribes	escribes		Duolingo
escribes	escribes	verb	Duolingo
escribí	escribi	verb	Duolingo
escribía	escribia	verb	Duolingo
escribíamos	escribiamos	verb	Duolingo
escribiendo	escribiendo	verb	Duolingo
escribieron	escribieron	verb	Duolingo
escribimos	escribimos	verb	Duolingo
escribió	escribio	verb	Duolingo
escribir	escribir		Duolingo
escribir	escribir	verb	Duolingo
escribirán	escribiran	verb	Duolingo
escribiremos	escribiremos	verb	Duolingo
escribiría	escribiria	verb	Duolingo
escribiste	escribiste	verb	Duolingo
escribo	escribo		Duolingo
escribo	escribo	verb	Duolingo
escrito	escrito	verb	Duolingo
escritorio	escritorio	noun	Duolingo
escritorios	escritorios	noun	Duolingo
escuchaba	escuchaba	verb	Duolingo
escuchábamos	escuchabamos	verb	Duolingo
escuchabas	escuchabas	verb	Duolingo
escuchamos	escuchamos	verb	Duolingo
escuchando	escuchando	verb	Duolingo
escuchar	escuchar	verb	Duolingo
escuche	escuche	verb	Duolingo
escuela	escuela		Duolingo
escuela	escuela	noun	Duolingo
escuela primaria	escuela primaria		Duolingo
escuela secundaria	escuela secundaria		Duolingo
escuelas	escuelas	noun	Duolingo
ese	ese		Duolingo
ese	ese	determiner	Duolingo
ese	ese	pronoun	Duolingo
esfuerzo	esfuerzo	noun	Duolingo
esfuerzos	esfuerzos	noun	Duolingo
eso	eso	pronoun	Duolingo
esos	esos	determiner	Duolingo
esos	esos	pronoun	Duolingo
espacio	espacio	noun	Duolingo
espacios	espacios	noun	Duolingo
espalda	espalda	noun	Duolingo
espaldas	espaldas	noun	Duolingo
españa	espana	proper noun	Duolingo
español	espanol	adjective	Duolingo
español	espanol	noun	Duolingo
española	espanola	noun	Duolingo
españolas	espanolas	adjective	Duolingo
españoles	espanoles	adjective	Duolingo
especial	especial	adjective	Duolingo
especial del día	especial del dia		Duolingo
especiales	especiales	adjective	Duolingo
especialidad	especialidad	noun	Duolingo
especialista	especialista	noun	Duolingo
especialistas	especialistas	noun	Duolingo
especialmente	especialmente	adverb	Duolingo
especie	especie	noun	Duolingo
especies	especies	noun	Duolingo
espectacular	espectacular	adjective	Duolingo
espectaculares	espectaculares	adjective	Duolingo
espectáculo	espectaculo	noun	Duolingo
espejo	espejo	noun	Duolingo
espera	espera		Duolingo
espera	espera	verb	Duolingo
esperaba	esperaba	verb	Duolingo
esperabas	esperabas	verb	Duolingo
esperamos	esperamos	verb	Duolingo
esperando	esperando	verb	Duolingo
esperanza	esperanza	noun	Duolingo
esperar	esperar	verb	Duolingo
esperaron	esperaron	verb	Duolingo
espere	espere	verb	Duolingo
espero	espero	verb	Duolingo
espíritu	espiritu	noun	Duolingo
espíritus	espiritus	noun	Duolingo
esponja	esponja	noun	Duolingo
esposa	esposa		Duolingo
esposa	esposa	noun	Duolingo
esposas	esposas	noun	Duolingo
esposo	esposo		Duolingo
esposo	esposo	noun	Duolingo
esquiábamos	esquiabamos	verb	Duolingo
esquiaban	esquiaban	verb	Duolingo
esquiamos	esquiamos	verb	Duolingo
esquiar	esquiar	verb	Duolingo
esquías	esquias	verb	Duolingo
esquina	esquina	noun	Duolingo
esquío	esquio	verb	Duolingo
está	esta		Duolingo
esta	esta	determiner	Duolingo
ésta	esta	pronoun	Duolingo
está	esta	verb	Duolingo
está bien	esta bien		Duolingo
está listo	esta listo		Duolingo
está rico	esta rico		Duolingo
estaba	estaba	verb	Duolingo
estábamos	estabamos	verb	Duolingo
estaban	estaban	verb	Duolingo
estabas	estabas	verb	Duolingo
estabilidad	estabilidad	noun	Duolingo
establecer	establecer	verb	Duolingo
estación	estacion	noun	Duolingo
estacionaste	estacionaste	verb	Duolingo
estacione	estacione	verb	Duolingo
estaciones	estaciones	noun	Duolingo
estadio	estadio	noun	Duolingo
estados unidos	estados unidos		Duolingo
Estados Unidos	estados unidos	proper noun	Duolingo
estadounidense	estadounidense	adjective	Duolingo
estáis	estais	verb	Duolingo
estamos	estamos	verb	Duolingo
estampilla	estampilla	noun	Duolingo
estampillas	estampillas	noun	Duolingo
están	estan	verb	Duolingo
están listas	estan listas		Duolingo
están ricos	estan ricos		Duolingo
están seguros	estan seguros		Duolingo
estante	estante	noun	Duolingo
estantería	estanteria	noun	Duolingo
estantes	estantes	noun	Duolingo
estar	estar	verb	Duolingo
