learnable	normalized	partOfSpeech	source
justícia	justicia		Duolingo
jutges	jutges		Duolingo
jutgessa	jutgessa		Duolingo
jutgesses	jutgesses		Duolingo
l'	l'		Duolingo
l'alguer	l'alguer		Duolingo
la	la		Duolingo
lectura	lectura		Duolingo
lent	lent		Duolingo
lenta	lenta		Duolingo
lentament	lentament		Duolingo
lentes	lentes		Duolingo
lents	lents		Duolingo
les	les		Duolingo
li	li		Duolingo
llar	llar		Duolingo
llarg	llarg		Duolingo
llarga	llarga		Duolingo
llargs	llargs		Duolingo
llargues	llargues		Duolingo
llàstima	llastima		Duolingo
llavors	llavors		Duolingo
llegeix	llegeix		Duolingo
llegeixen	llegeixen		Duolingo
llegeixes	llegeixes		Duolingo
llegeixo	llegeixo		Duolingo
llegia	llegia		Duolingo
llegien	llegien		Duolingo
llegíeu	llegieu		Duolingo
llegint	llegint		Duolingo
llegit	llegit		Duolingo
llegiu	llegiu		Duolingo
lleig	lleig		Duolingo
llençol	llencol		Duolingo
lleó	lleo		Duolingo
llet	llet		Duolingo
lletja	lletja		Duolingo
llibre	llibre		Duolingo
llibres	llibres		Duolingo
llimona	llimona		Duolingo
llista	llista		Duolingo
llistes	llistes		Duolingo
llit	llit		Duolingo
lloc	lloc		Duolingo
llocs	llocs		Duolingo
llogar	llogar		Duolingo
llop	llop		Duolingo
llum	llum		Duolingo
lluny	lluny		Duolingo
llur	llur		Duolingo
llurs	llurs		Duolingo
lògic	logic		Duolingo
lògics	logics		Duolingo
m'	m'		Duolingo
m'agrada	m'agrada		Duolingo
mà	ma		Duolingo
maduixa	maduixa		Duolingo
maduixes	maduixes		Duolingo
mai	mai		Duolingo
maig	maig		Duolingo
majoria	majoria		Duolingo
malalt	malalt		Duolingo
maleta	maleta		Duolingo
maletes	maletes		Duolingo
malgrat	malgrat		Duolingo
mamà	mama		Duolingo
mamàs	mamas		Duolingo
mandra	mandra		Duolingo
mantenir	mantenir		Duolingo
mapa	mapa		Duolingo
mapes	mapes		Duolingo
màquina	maquina		Duolingo
màquines	maquines		Duolingo
març	marc		Duolingo
mare	mare		Duolingo
mares	mares		Duolingo
marit	marit		Duolingo
marits	marits		Duolingo
massa	massa		Duolingo
material	material		Duolingo
matí	mati		Duolingo
matinada	matinada		Duolingo
matinades	matinades		Duolingo
matins	matins		Duolingo
matrimoni	matrimoni		Duolingo
màxim	maxim		Duolingo
màxima	maxima		Duolingo
mecànic	mecanic		Duolingo
mecànica	mecanica		Duolingo
mecànics	mecanics		Duolingo
mecàniques	mecaniques		Duolingo
meitat	meitat		Duolingo
mengem	mengem		Duolingo
mengen	mengen		Duolingo
menges	menges		Duolingo
mengi	mengi		Duolingo
menja	menja		Duolingo
menjador	menjador		Duolingo
menjant	menjant		Duolingo
menjar	menjar		Duolingo
menjat	menjat		Duolingo
menjava	menjava		Duolingo
menjaven	menjaven		Duolingo
menjàveu	menjaveu		Duolingo
menjo	menjo		Duolingo
mentre	mentre		Duolingo
menú	menu		Duolingo
menys	menys		Duolingo
més	mes		Duolingo
mesos	mesos		Duolingo
mestra	mestra		Duolingo
mestre	mestre		Duolingo
mestres	mestres		Duolingo
mestressa de casa	mestressa de casa		Duolingo
mesura	mesura		Duolingo
mesures	mesures		Duolingo
metge	metge		Duolingo
metges	metges		Duolingo
metgessa	metgessa		Duolingo
metre	metre		Duolingo
meu	meu		Duolingo
meus	meus		Duolingo
meva	meva		Duolingo
meves	meves		Duolingo
mèxic	mexic		Duolingo
mexicà	mexica		Duolingo
mi	mi		Duolingo
mico	mico		Duolingo
mida	mida		Duolingo
mides	mides		Duolingo
migdia	migdia		Duolingo
migdies	migdies		Duolingo
mil	mil		Duolingo
miler	miler		Duolingo
milió	milio		Duolingo
milloren	milloren		Duolingo
millores	millores		Duolingo
milloro	milloro		Duolingo
minut	minut		Duolingo
minuts	minuts		Duolingo
mira	mira		Duolingo
mirall	mirall		Duolingo
mirant	mirant		Duolingo
mirar	mirar		Duolingo
mirem	mirem		Duolingo
mires	mires		Duolingo
miro	miro		Duolingo
mitjanit	mitjanit		Duolingo
mitjó	mitjo		Duolingo
mitjons	mitjons		Duolingo
mòbil	mobil		Duolingo
mòbils	mobils		Duolingo
modern	modern		Duolingo
moderna	moderna		Duolingo
molt	molt		Duolingo
molt de	molt de		Duolingo
molt de gust	molt de gust		Duolingo
molta	molta		Duolingo
moltes	moltes		Duolingo
moltes gràcies	moltes gracies		Duolingo
molts	molts		Duolingo
moment	moment		Duolingo
món	mon		Duolingo
moneda	moneda		Duolingo
monedes	monedes		Duolingo
mort	mort		Duolingo
moscou	moscou		Duolingo
mossegat	mossegat		Duolingo
mostra	mostra		Duolingo
mostrem	mostrem		Duolingo
mostro	mostro		Duolingo
moto	moto		Duolingo
motor	motor		Duolingo
motors	motors		Duolingo
motos	motos		Duolingo
motxilla	motxilla		Duolingo
motxilles	motxilles		Duolingo
muller	muller		Duolingo
mullers	mullers		Duolingo
múltiple	multiple		Duolingo
múltiples	multiples		Duolingo
mundial	mundial		Duolingo
museu	museu		Duolingo
música	musica		Duolingo
nació	nacio		Duolingo
nacionals	nacionals		Duolingo
nadó	nado		Duolingo
nadons	nadons		Duolingo
naixement	naixement		Duolingo
naixements	naixements		Duolingo
natural	natural		Duolingo
naturalment	naturalment		Duolingo
neboda	neboda		Duolingo
nebodes	nebodes		Duolingo
nebot	nebot		Duolingo
nebots	nebots		Duolingo
necessari	necessari		Duolingo
necessària	necessaria		Duolingo
necessàriament	necessariament		Duolingo
necessàries	necessaries		Duolingo
neda	neda		Duolingo
nedant	nedant		Duolingo
nedem	nedem		Duolingo
neden	neden		Duolingo
nedes	nedes		Duolingo
nedeu	nedeu		Duolingo
nedo	nedo		Duolingo
negra	negra		Duolingo
negre	negre		Duolingo
negres	negres		Duolingo
nen	nen		Duolingo
nena	nena		Duolingo
nenes	nenes		Duolingo
nens	nens		Duolingo
net	net		Duolingo
neta	neta		Duolingo
netejar	netejar		Duolingo
nétes	netes		Duolingo
néts	nets		Duolingo
neva	neva		Duolingo
nevar	nevar		Duolingo
nevera	nevera		Duolingo
ni	ni		Duolingo
ningú	ningu		Duolingo
nit	nit		Duolingo
nivell	nivell		Duolingo
no	no		Duolingo
noi	noi		Duolingo
noia	noia		Duolingo
nombrós	nombros		Duolingo
nombrosa	nombrosa		Duolingo
nombrosos	nombrosos		Duolingo
només	nomes		Duolingo
noranta	noranta		Duolingo
nord	nord		Duolingo
nord-americà	nord-america		Duolingo
normalment	normalment		Duolingo
nosaltres	nosaltres		Duolingo
nostra	nostra		Duolingo
nostre	nostre		Duolingo
nostres	nostres		Duolingo
nota	nota		Duolingo
notes	notes		Duolingo
nou	nou		Duolingo
nova	nova		Duolingo
nova york	nova york		Duolingo
novament	novament		Duolingo
novembre	novembre		Duolingo
noves	noves		Duolingo
número	numero		Duolingo
o	o		Duolingo
obert	obert		Duolingo
obertes	obertes		Duolingo
oberts	oberts		Duolingo
objecte	objecte		Duolingo
objectes	objectes		Duolingo
oblida	oblida		Duolingo
obre	obre		Duolingo
obrir	obrir		Duolingo
obro	obro		Duolingo
ocell	ocell		Duolingo
ocells	ocells		Duolingo
octubre	octubre		Duolingo
oest	oest		Duolingo
ofegava	ofegava		Duolingo
ofegaven	ofegaven		Duolingo
oferir	oferir		Duolingo
oficina	oficina		Duolingo
oficines	oficines		Duolingo
oli	oli		Duolingo
omplim	omplim		Duolingo
omplo	omplo		Duolingo
on	on		Duolingo
oncle	oncle		Duolingo
oncles	oncles		Duolingo
onze	onze		Duolingo
oposició	oposicio		Duolingo
ordinador	ordinador		Duolingo
orientació	orientacio		Duolingo
orientacions	orientacions		Duolingo
ós	os		Duolingo
ou	ou		Duolingo
pa	pa		Duolingo
padrí	padri		Duolingo
padrina	padrina		Duolingo
padrines	padrines		Duolingo
padrins	padrins		Duolingo
paella	paella		Duolingo
paga	paga		Duolingo
pagant	pagant		Duolingo
pagar	pagar		Duolingo
pàgina	pagina		Duolingo
pàgines	pagines		Duolingo
pago	pago		Duolingo
paguem	paguem		Duolingo
pagues	pagues		Duolingo
pagueu	pagueu		Duolingo
país	pais		Duolingo
països	paisos		Duolingo
palau	palau		Duolingo
palaus	palaus		Duolingo
palma	palma		Duolingo
pantalla	pantalla		Duolingo
pantaló	pantalo		Duolingo
pantalons	pantalons		Duolingo
papà	papa		Duolingo
papàs	papas		Duolingo
paper	paper		Duolingo
papers	papers		Duolingo
paraigües	paraigues		Duolingo
paraules	paraules		Duolingo
parc	parc		Duolingo
parcs	parcs		Duolingo
pare	pare		Duolingo
parell	parell		Duolingo
parella	parella		Duolingo
pares	pares		Duolingo
paret	paret		Duolingo
parís	paris		Duolingo
parla	parla		Duolingo
parlant	parlant		Duolingo
parlar	parlar		Duolingo
parlem	parlem		Duolingo
parles	parles		Duolingo
parleu	parleu		Duolingo
parlin	parlin		Duolingo
parlo	parlo		Duolingo
participar	participar		Duolingo
pas	pas		Duolingo
passant	passant		Duolingo
passejar	passejar		Duolingo
pasta	pasta		Duolingo
patata	patata		Duolingo
pati	pati		Duolingo
patir	patir		Duolingo
patit	patit		Duolingo
pàtria	patria		Duolingo
pàtries	patries		Duolingo
peça	peca		Duolingo
peces	peces		Duolingo
peix	peix		Duolingo
peixos	peixos		Duolingo
pel	pel		Duolingo
pel·lícula	pel*licula		Duolingo
pels	pels		Duolingo
pensa	pensa		Duolingo
pensant	pensant		Duolingo
pensar	pensar		Duolingo
pensat	pensat		Duolingo
penso	penso		Duolingo
per	per		Duolingo
per descomptat	per descomptat		Duolingo
per què	per que		Duolingo
perd	perd		Duolingo
perdem	perdem		Duolingo
perden	perden		Duolingo
perdó	perdo		Duolingo
perdre	perdre		Duolingo
perds	perds		Duolingo
perdudes	perdudes		Duolingo
perdut	perdut		Duolingo
perfectament	perfectament		Duolingo
periodista	periodista		Duolingo
periodistes	periodistes		Duolingo
permetre	permetre		Duolingo
però	pero		Duolingo
perpinyà	perpinya		Duolingo
perquè	perque		Duolingo
persona	persona		Duolingo
pescadores	pescadores		Duolingo
pescadors	pescadors		Duolingo
petit	petit		Duolingo
petita	petita		Duolingo
petites	petites		Duolingo
petits	petits		Duolingo
petó	peto		Duolingo
petons	petons		Duolingo
pingüí	pingui		Duolingo
pintora	pintora		Duolingo
pintores	pintores		Duolingo
pintors	pintors		Duolingo
piscina	piscina		Duolingo
pitjor	pitjor		Duolingo
pitjors	pitjors		Duolingo
pla	pla		Duolingo
plaça	placa		Duolingo
places	places		Duolingo
plana	plana		Duolingo
plat	plat		Duolingo
platges	platges		Duolingo
platja	platja		Duolingo
ple	ple		Duolingo
plena	plena		Duolingo
plenes	plenes		Duolingo
plogut	plogut		Duolingo
ploma	ploma		Duolingo
plomes	plomes		Duolingo
plora	plora		Duolingo
plorat	plorat		Duolingo
ploren	ploren		Duolingo
plores	plores		Duolingo
ploreu	ploreu		Duolingo
ploro	ploro		Duolingo
plou	plou		Duolingo
ploure	ploure		Duolingo
plovent	plovent		Duolingo
població	poblacio		Duolingo
poble	poble		Duolingo
pobra	pobra		Duolingo
pobre	pobre		Duolingo
poc	poc		Duolingo
poca	poca		Duolingo
pocs	pocs		Duolingo
podem	podem		Duolingo
poden	poden		Duolingo
podeu	podeu		Duolingo
pogut	pogut		Duolingo
policia	policia		Duolingo
policies	policies		Duolingo
pollastre	pollastre		Duolingo
pols	pols		Duolingo
poma	poma		Duolingo
pomes	pomes		Duolingo
pont	pont		Duolingo
ponts	ponts		Duolingo
poques	poques		Duolingo
por	por		Duolingo
porc	porc		Duolingo
port	port		Duolingo
porta	porta		Duolingo
portar	portar		Duolingo
portat	portat		Duolingo
portem	portem		Duolingo
porten	porten		Duolingo
portes	portes		Duolingo
porteu	porteu		Duolingo
porto	porto		Duolingo
posa	posa		Duolingo
posar	posar		Duolingo
posem	posem		Duolingo
poses	poses		Duolingo
posició	posicio		Duolingo
posicions	posicions		Duolingo
poso	poso		Duolingo
possible	possible		Duolingo
possiblement	possiblement		Duolingo
pot	pot		Duolingo
pots	pots		Duolingo
potser	potser		Duolingo
pràcticament	practicament		Duolingo
pregunta	pregunta		Duolingo
preguntar	preguntar		Duolingo
preguntes	preguntes		Duolingo
premi	premi		Duolingo
prenent	prenent		Duolingo
prepara	prepara		Duolingo
preparar	preparar		Duolingo
pres	pres		Duolingo
presentar	presentar		Duolingo
presó	preso		Duolingo
presons	presons		Duolingo
previst	previst		Duolingo
prim	prim		Duolingo
prima	prima		Duolingo
primavera	primavera		Duolingo
primaveres	primaveres		Duolingo
primer	primer		Duolingo
primes	primes		Duolingo
prims	prims		Duolingo
principalment	principalment		Duolingo
principi	principi		Duolingo
principis	principis		Duolingo
probablement	probablement		Duolingo
problema	problema		Duolingo
produït	produit		Duolingo
professional	professional		Duolingo
professora	professora		Duolingo
professores	professores		Duolingo
professors	professors		Duolingo
promig	promig		Duolingo
prop	prop		Duolingo
propi	propi		Duolingo
pròpia	propia		Duolingo
pròpies	propies		Duolingo
propis	propis		Duolingo
prou	prou		Duolingo
psicòleg	psicoleg		Duolingo
psicòlegs	psicolegs		Duolingo
psicòloga	psicologa		Duolingo
psicòlogues	psicologues		Duolingo
puc	puc		Duolingo
pujar	pujar		Duolingo
qual	qual		Duolingo
qualsevol	qualsevol		Duolingo
qualsevulla	qualsevulla		Duolingo
quan	quan		Duolingo
quant	quant		Duolingo
quanta	quanta		Duolingo
quantes	quantes		Duolingo
quants	quants		Duolingo
quaranta	quaranta		Duolingo
quatre	quatre		Duolingo
què	que		Duolingo
quedar	quedar		Duolingo
quedat	quedat		Duolingo
queixa	queixa		Duolingo
queixem	queixem		Duolingo
queixeu	queixeu		Duolingo
quelcom	quelcom		Duolingo
qüestionar	questionar		Duolingo
qui	qui		Duolingo
quilòmetre	quilometre		Duolingo
química	quimica		Duolingo
quin	quin		Duolingo
quina	quina		Duolingo
quines	quines		Duolingo
quins	quins		Duolingo
quinze	quinze		Duolingo
ràbia	rabia		Duolingo
ràdio	radio		Duolingo
ràdios	radios		Duolingo
ràpid	rapid		Duolingo
ràpida	rapida		Duolingo
ràpidament	rapidament		Duolingo
ràpids	rapids		Duolingo
raspall	raspall		Duolingo
ratolí	ratoli		Duolingo
realitzar	realitzar		Duolingo
realment	realment		Duolingo
rebut	rebut		Duolingo
rebutgem	rebutgem		Duolingo
rebutja	rebutja		Duolingo
rebutjo	rebutjo		Duolingo
recentment	recentment		Duolingo
recepcionista	recepcionista		Duolingo
recepcionistes	recepcionistes		Duolingo
reconèixer	reconeixer		Duolingo
recordar	recordar		Duolingo
recuperar	recuperar		Duolingo
reduir	reduir		Duolingo
refredar	refredar		Duolingo
regalar	regalar		Duolingo
regió	regio		Duolingo
regions	regions		Duolingo
regular	regular		Duolingo
regulars	regulars		Duolingo
rei	rei		Duolingo
reina	reina		Duolingo
reis	reis		Duolingo
relativament	relativament		Duolingo
rellotge	rellotge		Duolingo
rellotges	rellotges		Duolingo
remei	remei		Duolingo
renta	renta		Duolingo
rentadora	rentadora		Duolingo
rentem	rentem		Duolingo
renteu	renteu		Duolingo
rento	rento		Duolingo
reparar	reparar		Duolingo
repeteix	repeteix		Duolingo
repeteixes	repeteixes		Duolingo
repeteixo	repeteixo		Duolingo
repetir	repetir		Duolingo
repetiu	repetiu		Duolingo
res	res		Duolingo
responc	responc		Duolingo
responeu	responeu		Duolingo
resposta	resposta		Duolingo
restaurant	restaurant		Duolingo
revista	revista		Duolingo
revistes	revistes		Duolingo
revolució	revolucio		Duolingo
ric	ric		Duolingo
rica	rica		Duolingo
riem	riem		Duolingo
rieu	rieu		Duolingo
rigut	rigut		Duolingo
riques	riques		Duolingo
riquesa	riquesa		Duolingo
riuen	riuen		Duolingo
rius	rius		Duolingo
roba	roba		Duolingo
roda	roda		Duolingo
rodes	rodes		Duolingo
roma	roma		Duolingo
ruc	ruc		Duolingo
rumb	rumb		Duolingo
rus	rus		Duolingo
rússia	russia		Duolingo
ruta	ruta		Duolingo
rutes	rutes		Duolingo
s'	s'		Duolingo
sabata	sabata		Duolingo
sabater	sabater		Duolingo
sabatera	sabatera		Duolingo
sabateres	sabateres		Duolingo
sabaters	sabaters		Duolingo
sabates	sabates		Duolingo
saben	saben		Duolingo
sabeu	sabeu		Duolingo
sabó	sabo		Duolingo
sabut	sabut		Duolingo
sal	sal		Duolingo
sala d'estar	sala d'estar		Duolingo
salsa	salsa		Duolingo
salva	salva		Duolingo
salven	salven		Duolingo
salvo	salvo		Duolingo
samarreta	samarreta		Duolingo
samarretes	samarretes		Duolingo
sap	sap		Duolingo
saps	saps		Duolingo
secció	seccio		Duolingo
secretari	secretari		Duolingo
secretària	secretaria		Duolingo
secretàries	secretaries		Duolingo
secretaris	secretaris		Duolingo
segle	segle		Duolingo
segles	segles		Duolingo
segon	segon		Duolingo
segons	segons		Duolingo
següent	seguent		Duolingo
següents	seguents		Duolingo
seguint	seguint		Duolingo
segurament	segurament		Duolingo
seixanta	seixanta		Duolingo
sempre	sempre		Duolingo
sense	sense		Duolingo
sent	sent		Duolingo
senten	senten		Duolingo
sentim	sentim		Duolingo
sentir	sentir		Duolingo
sentit	sentit		Duolingo
sentits	sentits		Duolingo
sentiu	sentiu		Duolingo
sento	sento		Duolingo
sents	sents		Duolingo
senyal	senyal		Duolingo
senyor	senyor		Duolingo
senyora	senyora		Duolingo
ser	ser		Duolingo
seriós	serios		Duolingo
seriosa	seriosa		Duolingo
serioses	serioses		Duolingo
seriosos	seriosos		Duolingo
servir	servir		Duolingo
set	set		Duolingo
setanta	setanta		Duolingo
setembre	setembre		Duolingo
setmana	setmana		Duolingo
setmanes	setmanes		Duolingo
seu	seu		Duolingo
seus	seus		Duolingo
seva	seva		Duolingo
seves	seves		Duolingo
sí	si		Duolingo
si us plau	si us plau		Duolingo
signa	signa		Duolingo
signen	signen		Duolingo
signo	signo		Duolingo
siguis	siguis		Duolingo
similar	similar		Duolingo
similars	similars		Duolingo
simplement	simplement		Duolingo
sincera	sincera		Duolingo
sinceres	sinceres		Duolingo
sincers	sincers		Duolingo
sinó	sino		Duolingo
sis	sis		Duolingo
sóc	soc		Duolingo
sofà	sofa		Duolingo
sogre	sogre		Duolingo
sogres	sogres		Duolingo
sola	sola		Duolingo
solament	solament		Duolingo
soldat	soldat		Duolingo
soldats	soldats		Duolingo
sols	sols		Duolingo
solució	solucio		Duolingo
som	som		Duolingo
somriure	somriure		Duolingo
són	son		Duolingo
sopa	sopa		Duolingo
sopar	sopar		Duolingo
sortida	sortida		Duolingo
sortides	sortides		Duolingo
sortir	sortir		Duolingo
sortit	sortit		Duolingo
sostre	sostre		Duolingo
sota	sota		Duolingo
soterrani	soterrani		Duolingo
sou	sou		Duolingo
suc	suc		Duolingo
sucre	sucre		Duolingo
sud	sud		Duolingo
sumar	sumar		Duolingo
superàvit	superavit		Duolingo
superior	superior		Duolingo
surto	surto		Duolingo
t'	t'		Duolingo
tal	tal		Duolingo
talla	talla		Duolingo
tallar	tallar		Duolingo
tallat	tallat		Duolingo
talles	talles		Duolingo
tals	tals		Duolingo
també	tambe		Duolingo
tampoc	tampoc		Duolingo
tan	tan		Duolingo
tanca	tanca		Duolingo
tancar	tancar		Duolingo
tancat	tancat		Duolingo
tanco	tanco		Duolingo
tanquem	tanquem		Duolingo
tanquen	tanquen		Duolingo
tanques	tanques		Duolingo
tant	tant		Duolingo
tant de	tant de		Duolingo
tant de bo	tant de bo		Duolingo
tanta	tanta		Duolingo
tantes	tantes		Duolingo
tants	tants		Duolingo
tard	tard		Duolingo
tardor	tardor		Duolingo
tardors	tardors		Duolingo
targeta	targeta		Duolingo
targetes	targetes		Duolingo
taronja	taronja		Duolingo
tarragona	tarragona		Duolingo
tasca	tasca		Duolingo
tassa	tassa		Duolingo
taula	taula		Duolingo
te	te		Duolingo
telèfon	telefon		Duolingo
telefona	telefona		Duolingo
telefones	telefones		Duolingo
telefono	telefono		Duolingo
televisió	televisio		Duolingo
tema	tema		Duolingo
témer	temer		Duolingo
temes	temes		Duolingo
temporada	temporada		Duolingo
temporades	temporades		Duolingo
temps	temps		Duolingo
tenien	tenien		Duolingo
teníeu	tenieu		Duolingo
tenint	tenint		Duolingo
tenir	tenir		Duolingo
teniu	teniu		Duolingo
tens	tens		Duolingo
tensió	tensio		Duolingo
tercer	tercer		Duolingo
terra	terra		Duolingo
terreny	terreny		Duolingo
terrenys	terrenys		Duolingo
territori	territori		Duolingo
testimoni	testimoni		Duolingo
teu	teu		Duolingo
teus	teus		Duolingo
teva	teva		Duolingo
teves	teves		Duolingo
tia	tia		Duolingo
ties	ties		Duolingo
tinc	tinc		Duolingo
tingueu	tingueu		Duolingo
tipus	tipus		Duolingo
tisores	tisores		Duolingo
títol	titol		Duolingo
toca	toca		Duolingo
tocant	tocant		Duolingo
toco	toco		Duolingo
tomàquet	tomaquet		Duolingo
tona	tona		Duolingo
toquem	toquem		Duolingo
toquen	toquen		Duolingo
toques	toques		Duolingo
toqueu	toqueu		Duolingo
torna	torna		Duolingo
tornar	tornar		Duolingo
tornat	tornat		Duolingo
tornen	tornen		Duolingo
tornes	tornes		Duolingo
torneu	torneu		Duolingo
torno	torno		Duolingo
toro	toro		Duolingo
torre	torre		Duolingo
torres	torres		Duolingo
tortuga	tortuga		Duolingo
tortugues	tortugues		Duolingo
tot	tot		Duolingo
tot i que	tot i que		Duolingo
tot just	tot just		Duolingo
tota	tota		Duolingo
totalment	totalment		Duolingo
totes	totes		Duolingo
totes dues	totes dues		Duolingo
tothom	tothom		Duolingo
tots	tots		Duolingo
tots dos	tots dos		Duolingo
tractant	tractant		Duolingo
tradueix	tradueix		Duolingo
traduïu	traduiu		Duolingo
tranquil	tranquil		Duolingo
tranquil·la	tranquil*la		Duolingo
trànsit	transit		Duolingo
treballa	treballa		Duolingo
treballador	treballador		Duolingo
treballadors	treballadors		Duolingo
treballant	treballant		Duolingo
treballar	treballar		Duolingo
treballava	treballava		Duolingo
treballaven	treballaven		Duolingo
treballen	treballen		Duolingo
treballes	treballes		Duolingo
treballo	treballo		Duolingo
tren	tren		Duolingo
trenca	trenca		Duolingo
trencar	trencar		Duolingo
trenco	trenco		Duolingo
trenquem	trenquem		Duolingo
trenquen	trenquen		Duolingo
trenques	trenques		Duolingo
trens	trens		Duolingo
trenta	trenta		Duolingo
tres	tres		Duolingo
tretze	tretze		Duolingo
triar	triar		Duolingo
troba	troba		Duolingo
trobar	trobar		Duolingo
trobat	trobat		Duolingo
trobem	trobem		Duolingo
trobeu	trobeu		Duolingo
trobo	trobo		Duolingo
trucar	trucar		Duolingo
trucat	trucat		Duolingo
tu	tu		Duolingo
turisme	turisme		Duolingo
ulleres	ulleres		Duolingo
últim	ultim		Duolingo
última	ultima		Duolingo
últimes	ultimes		Duolingo
un	un		Duolingo
un cop d'ull	un cop d'ull		Duolingo
un cop de mà	un cop de ma		Duolingo
una	una		Duolingo
unes	unes		Duolingo
únicament	unicament		Duolingo
universal	universal		Duolingo
universals	universals		Duolingo
universitat	universitat		Duolingo
universitats	universitats		Duolingo
uns	uns		Duolingo
us	us		Duolingo
va	va		Duolingo
vacances	vacances		Duolingo
vagis	vagis		Duolingo
vaig	vaig		Duolingo
vaixell	vaixell		Duolingo
vaixells	vaixells		Duolingo
valència	valencia		Duolingo
vam	vam		Duolingo
van	van		Duolingo
vas	vas		Duolingo
vau	vau		Duolingo
ve	ve		Duolingo
vegada	vegada		Duolingo
vegetarià	vegetaria		Duolingo
vehicle	vehicle		Duolingo
vehicles	vehicles		Duolingo
veí	vei		Duolingo
veient	veient		Duolingo
veig	veig		Duolingo
vell	vell		Duolingo
vella	vella		Duolingo
velles	velles		Duolingo
vencen	vencen		Duolingo
vences	vences		Duolingo
venceu	venceu		Duolingo
vendre	vendre		Duolingo
venedor	venedor		Duolingo
venedora	venedora		Duolingo
venedores	venedores		Duolingo
venedors	venedors		Duolingo
vénen	venen		Duolingo
venir	venir		Duolingo
veniu	veniu		Duolingo
venut	venut		Duolingo
verd	verd		Duolingo
verda	verda		Duolingo
verdes	verdes		Duolingo
verds	verds		Duolingo
verdura	verdura		Duolingo
vermell	vermell		Duolingo
vermella	vermella		Duolingo
vermelles	vermelles		Duolingo
vermells	vermells		Duolingo
vertadera	vertadera		Duolingo
vespre	vespre		Duolingo
vestit	vestit		Duolingo
vestits	vestits		Duolingo
veterinàries	veterinaries		Duolingo
veterinaris	veterinaris		Duolingo
veuen	veuen		Duolingo
veure	veure		Duolingo
veus	veus		Duolingo
vi	vi		Duolingo
viatge	viatge		Duolingo
viatges	viatges		Duolingo
víctima	victima		Duolingo
vila	vila		Duolingo
vinc	vinc		Duolingo
vingut	vingut		Duolingo
vint	vint		Duolingo
virus	virus		Duolingo
viscut	viscut		Duolingo
vist	vist		Duolingo
viu	viu		Duolingo
viure	viure		Duolingo
vivim	vivim		Duolingo
vol	vol		Duolingo
volem	volem		Duolingo
volen	volen		Duolingo
voler	voler		Duolingo
voleu	voleu		Duolingo
volgut	volgut		Duolingo
volíem	voliem		Duolingo
volíeu	volieu		Duolingo
vols	vols		Duolingo
volta	volta		Duolingo
vosaltres	vosaltres		Duolingo
vostra	vostra		Duolingo
vostre	vostre		Duolingo
vostres	vostres		Duolingo
vuit	vuit		Duolingo
vuitanta	vuitanta		Duolingo
vull	vull		Duolingo
xicot	xicot		Duolingo
xicota	xicota		Duolingo
xina	xina		Duolingo
xinès	xines		Duolingo
xofer	xofer		Duolingo
xofers	xofers		Duolingo
zona	zona		Duolingo
zones	zones		Duolingo
