learnable	normalized	partOfSpeech	source
eingeladen	eingeladen	adjective	Duolingo
eingeladen	eingeladen	verb	Duolingo
eingeloggt	eingeloggt		Duolingo
eingepackt	eingepackt	verb	Duolingo
eingezogen	eingezogen	verb	Duolingo
einhalten	einhalten		Duolingo
einheimische	einheimische	adjective	Duolingo
einhundert	einhundert	numeral	Duolingo
einigen	einigen	determiner	Duolingo
einiger	einiger	determiner	Duolingo
einkaufen	einkaufen	verb	Duolingo
einkaufszentrum	einkaufszentrum	noun	Duolingo
einkaufszettel	einkaufszettel	noun	Duolingo
einladung	einladung	noun	Duolingo
einlösen	einlosen		Duolingo
einmal	einmal	adverb	Duolingo
Eins	eins	noun	Duolingo
eins	eins	numeral	Duolingo
einschließlich	einschliesslich	preposition	Duolingo
einstein	einstein	proper noun	Duolingo
Eintritt	eintritt	noun	Duolingo
eintrittskarte	eintrittskarte	noun	Duolingo
eintrittskarten	eintrittskarten	noun	Duolingo
einundzwanzig	einundzwanzig	numeral	Duolingo
einverstanden	einverstanden	adjective	Duolingo
einverstanden	einverstanden	verb	Duolingo
einweihungsparty	einweihungsparty	noun	Duolingo
einwohner	einwohner	noun	Duolingo
einwohnern	einwohnern	noun	Duolingo
einzahlen	einzahlen		Duolingo
einzelnen	einzelnen	adjective	Duolingo
einzelzimmer	einzelzimmer	noun	Duolingo
einzige	einzige	adjective	Duolingo
Einzimmerwohnung	einzimmerwohnung	noun	Duolingo
eis	eis		Duolingo
eis	eis	noun	Duolingo
eiskaffee	eiskaffee	noun	Duolingo
eislaufe	eislaufe		Duolingo
eisläufst	eislaufst		Duolingo
eisläuft	eislauft		Duolingo
elefant	elefant	noun	Duolingo
Elefanten	elefanten	noun	Duolingo
elegant	elegant	adjective	Duolingo
elektroladen	elektroladen	noun	Duolingo
elf	elf	numeral	Duolingo
elften	elften	adjective	Duolingo
eltern	eltern	noun	Duolingo
emma	emma	proper noun	Duolingo
empfohlen	empfohlen	verb	Duolingo
en	en		Duolingo
ende	ende	noun	Duolingo
endet	endet	verb	Duolingo
endlich	endlich	adverb	Duolingo
eng	eng	adjective	Duolingo
englisch	englisch	noun	Duolingo
englische	englische	adjective	Duolingo
enkel	enkel	noun	Duolingo
enkelin	enkelin	noun	Duolingo
ente	ente	noun	Duolingo
enten	enten	noun	Duolingo
enthalten	enthalten	adjective	Duolingo
entlang	entlang	preposition	Duolingo
entschieden	entschieden	verb	Duolingo
entschuldigen sie	entschuldigen sie		Duolingo
entschuldigen sie bitte	entschuldigen sie bitte		Duolingo
entschuldigung	entschuldigung	interjection	Duolingo
entschuldigung	entschuldigung	noun	Duolingo
entstehen	entstehen	verb	Duolingo
enttäuscht	enttauscht	adjective	Duolingo
entweder	entweder	conjunction	Duolingo
er	er		Duolingo
er	er	pronoun	Duolingo
erdbeere	erdbeere	noun	Duolingo
erdbeeren	erdbeeren	noun	Duolingo
erde	erde	noun	Duolingo
erdkunde	erdkunde	noun	Duolingo
erfahrung	erfahrung	noun	Duolingo
erfolgreich	erfolgreich	adjective	Duolingo
erfunden	erfunden	verb	Duolingo
erhalten	erhalten	verb	Duolingo
erholt	erholt	verb	Duolingo
erholung	erholung	noun	Duolingo
Erinnerungen	erinnerungen	noun	Duolingo
erkältung	erkaltung	noun	Duolingo
erkannt	erkannt	verb	Duolingo
erlässt	erlasst	verb	Duolingo
erlaubt	erlaubt	adjective	Duolingo
erlaubt	erlaubt	verb	Duolingo
erleichtert	erleichtert	adjective	Duolingo
ermäßigung	ermassigung	noun	Duolingo
erneut	erneut	adjective	Duolingo
eröffnen	eroffnen	verb	Duolingo
erreicht	erreicht	verb	Duolingo
erst	erst	adverb	Duolingo
ersten	ersten	adjective	Duolingo
erstens	erstens	adverb	Duolingo
erwachsene	erwachsene	noun	Duolingo
erwähnt	erwahnt	verb	Duolingo
erzählt	erzahlt	verb	Duolingo
es	es		Duolingo
es	es	pronoun	Duolingo
es geht	es geht		Duolingo
es gibt	es gibt		Duolingo
es tut mir leid	es tut mir leid		Duolingo
es wäre	es ware		Duolingo
esse	esse	verb	Duolingo
essen	essen	noun	Duolingo
essen	essen	verb	Duolingo
essig	essig	noun	Duolingo
esst	esst	verb	Duolingo
esszimmer	esszimmer	noun	Duolingo
etwa	etwa	adverb	Duolingo
etwas	etwas	pronoun	Duolingo
euch	euch	determiner	Duolingo
euch	euch	pronoun	Duolingo
euer	euer	determiner	Duolingo
euer	euer	pronoun	Duolingo
eule	eule	noun	Duolingo
eulen	eulen	noun	Duolingo
eure	eure	determiner	Duolingo
eure	eure	pronoun	Duolingo
eurem	eurem	determiner	Duolingo
euren	euren	determiner	Duolingo
euren	euren	pronoun	Duolingo
eurer	eurer	determiner	Duolingo
euro	euro	noun	Duolingo
europa	europa	noun	Duolingo
europäisch	europaisch	adjective	Duolingo
europäischen	europaischen	adjective	Duolingo
exotische	exotische	adjective	Duolingo
experiment	experiment	noun	Duolingo
externe	externe	adjective	Duolingo
externer	externer	adjective	Duolingo
extra	extra		Duolingo
extrem	extrem	adjective	Duolingo
fach	fach	noun	Duolingo
fahr	fahr	verb	Duolingo
fahre	fahre	verb	Duolingo
fahren	fahren	verb	Duolingo
fahrkarte	fahrkarte	noun	Duolingo
fahrkarten	fahrkarten	noun	Duolingo
fahrplan	fahrplan	noun	Duolingo
fahrrad	fahrrad	noun	Duolingo
fahrräder	fahrrader	noun	Duolingo
fahrradfahren	fahrradfahren	noun	Duolingo
fahrradhelm	fahrradhelm	noun	Duolingo
fahrschein	fahrschein	noun	Duolingo
fährst	fahrst	verb	Duolingo
fahrt	fahrt	noun	Duolingo
fährt	fahrt	verb	Duolingo
fair	fair	adjective	Duolingo
fallen	fallen	verb	Duolingo
fällig	fallig	adjective	Duolingo
falls	falls	conjunction	Duolingo
fallschirmspringen	fallschirmspringen	noun	Duolingo
fällt	fallt	verb	Duolingo
falsch	falsch	adjective	Duolingo
familie	familie	noun	Duolingo
familien	familien	noun	Duolingo
familienstand	familienstand		Duolingo
fand	fand	verb	Duolingo
fandest	fandest	verb	Duolingo
fantastisch	fantastisch	adjective	Duolingo
farbe	farbe	noun	Duolingo
farben	farben	noun	Duolingo
farbstifte	farbstifte	noun	Duolingo
fast	fast	adverb	Duolingo
faul	faul	adjective	Duolingo
februar	februar	noun	Duolingo
federball	federball	noun	Duolingo
federn	federn	noun	Duolingo
fehler	fehler	noun	Duolingo
feierabend	feierabend	noun	Duolingo
feiern	feiern	verb	Duolingo
feierst	feierst	verb	Duolingo
feiert	feiert	verb	Duolingo
feiertag	feiertag	noun	Duolingo
fell	fell	noun	Duolingo
fenster	fenster	noun	Duolingo
ferien	ferien	noun	Duolingo
ferkel	ferkel	noun	Duolingo
fern	fern		Duolingo
fern	fern	adjective	Duolingo
Fernbedienung	fernbedienung	noun	Duolingo
fernsehen	fernsehen	noun	Duolingo
fernsehen	fernsehen	verb	Duolingo
fernseher	fernseher	noun	Duolingo
Fernsehserie	fernsehserie	noun	Duolingo
fernsehserien	fernsehserien	noun	Duolingo
fertig	fertig	adjective	Duolingo
fest	fest	adjective	Duolingo
fest	fest	noun	Duolingo
fettarme	fettarme	adjective	Duolingo
feuer	feuer	noun	Duolingo
feuerwehr	feuerwehr	noun	Duolingo
feuerwerk	feuerwerk	noun	Duolingo
fieber	fieber	noun	Duolingo
figur	figur	noun	Duolingo
figuren	figuren	noun	Duolingo
film	film	noun	Duolingo
filme	filme		Duolingo
filmen	filmen	noun	Duolingo
filmstar	filmstar	noun	Duolingo
finden	finden	verb	Duolingo
finger	finger	noun	Duolingo
firma	firma	noun	Duolingo
fisch	fisch	noun	Duolingo
fische	fische	noun	Duolingo
fische	fische	verb	Duolingo
fischen	fischen	verb	Duolingo
fischt	fischt	verb	Duolingo
fit	fit	adjective	Duolingo
fitnessstudio	fitnessstudio	noun	Duolingo
fix und fertig	fix und fertig		Duolingo
flamingos	flamingos	noun	Duolingo
flasche	flasche	noun	Duolingo
flaschen	flaschen	noun	Duolingo
Flecken	flecken	noun	Duolingo
fleisch	fleisch	noun	Duolingo
fliege	fliege	noun	Duolingo
fliegst	fliegst	verb	Duolingo
fliegt	fliegt	verb	Duolingo
fließend	fliessend	adjective	Duolingo
flohmarkt	flohmarkt	noun	Duolingo
flug	flug	noun	Duolingo
fluggesellschaft	fluggesellschaft	noun	Duolingo
flughafen	flughafen	noun	Duolingo
flugnummer	flugnummer	noun	Duolingo
flugzeug	flugzeug	noun	Duolingo
fluss	fluss	noun	Duolingo
flüsse	flusse	noun	Duolingo
folge	folge	noun	Duolingo
folgen	folgen	noun	Duolingo
formular	formular	noun	Duolingo
formulare	formulare	noun	Duolingo
fortsetzung	fortsetzung	noun	Duolingo
foto	foto	noun	Duolingo
fotoalbum	fotoalbum	noun	Duolingo
Fotoapparat	fotoapparat	noun	Duolingo
fotografiere	fotografiere	verb	Duolingo
fotografierst	fotografierst	verb	Duolingo
fotografiert	fotografiert	verb	Duolingo
fotos	fotos	noun	Duolingo
frage	frage	noun	Duolingo
fragen	fragen	noun	Duolingo
fragst	fragst	verb	Duolingo
frankreich	frankreich	proper noun	Duolingo
franz	franz	proper noun	Duolingo
französisch	franzosisch	noun	Duolingo
französische	franzosische	adjective	Duolingo
frau	frau		Duolingo
frau	frau	noun	Duolingo
frau schmidts	frau schmidts		Duolingo
frauen	frauen	noun	Duolingo
frechen	frechen	adjective	Duolingo
frei	frei	adjective	Duolingo
frei	frei	adverb	Duolingo
freiburg	freiburg	proper noun	Duolingo
freien	freien	adjective	Duolingo
freitag	freitag	noun	Duolingo
freitags	freitags	adverb	Duolingo
Freiwillige	freiwillige	noun	Duolingo
freizeit	freizeit	noun	Duolingo
fressen	fressen	verb	Duolingo
freund	freund	noun	Duolingo
freunde	freunde	noun	Duolingo
freunden	freunden	noun	Duolingo
freundin	freundin	noun	Duolingo
freundinnen	freundinnen	noun	Duolingo
freundlich	freundlich	adjective	Duolingo
freundlichen	freundlichen	adjective	Duolingo
freut mich	freut mich		Duolingo
frikadellen	frikadellen	noun	Duolingo
frisch	frisch	adjective	Duolingo
frischem	frischem	adjective	Duolingo
frischen	frischen	adjective	Duolingo
frischer	frischer	adjective	Duolingo
friseur	friseur	noun	Duolingo
friseurin	friseurin	noun	Duolingo
frisst	frisst	verb	Duolingo
froh	froh	adjective	Duolingo
frosch	frosch	noun	Duolingo
froschkönig	froschkonig	noun	Duolingo
früh	fruh	adjective	Duolingo
früher	fruher	adjective	Duolingo
früher	fruher	adverb	Duolingo
frühling	fruhling	noun	Duolingo
frühstück	fruhstuck	noun	Duolingo
frühstücke	fruhstucke	verb	Duolingo
frühstücken	fruhstucken	verb	Duolingo
frühstücksflocken	fruhstucksflocken	noun	Duolingo
frühstückst	fruhstuckst	verb	Duolingo
frühstückt	fruhstuckt	verb	Duolingo
fuchs	fuchs	noun	Duolingo
führerschein	fuhrerschein	noun	Duolingo
füllung	fullung	noun	Duolingo
fünf	funf	numeral	Duolingo
fünftausend	funftausend	numeral	Duolingo
fünfunddreißig	funfunddreissig	numeral	Duolingo
fünfundvierzig	funfundvierzig	numeral	Duolingo
fünfundzwanzig	funfundzwanzig	numeral	Duolingo
fünfzehn	funfzehn	numeral	Duolingo
fünfzig	funfzig	numeral	Duolingo
funktioniert	funktioniert	verb	Duolingo
für	fur		Duolingo
für	fur	preposition	Duolingo
für wie lange	fur wie lange		Duolingo
fürs	furs	preposition	Duolingo
fuß	fuss	noun	Duolingo
fußball	fussball	noun	Duolingo
fußballspiel	fussballspiel	noun	Duolingo
fußballspielen	fussballspielen	noun	Duolingo
fußballtraining	fussballtraining	noun	Duolingo
Futter	futter	noun	Duolingo
gab	gab		Duolingo
gabel	gabel	noun	Duolingo
gabeln	gabeln	noun	Duolingo
Galerie	galerie	noun	Duolingo
gans	gans	noun	Duolingo
ganz	ganz	adverb	Duolingo
ganz bestimmt	ganz bestimmt		Duolingo
ganzen	ganzen	adjective	Duolingo
ganzen familie	ganzen familie		Duolingo
gar	gar	adverb	Duolingo
gar nicht	gar nicht		Duolingo
garage	garage	noun	Duolingo
garten	garten	noun	Duolingo
gassi	gassi		Duolingo
gast	gast	noun	Duolingo
gäste	gaste	noun	Duolingo
gearbeitet	gearbeitet	verb	Duolingo
geärgert	geargert	verb	Duolingo
Gebäck	geback	noun	Duolingo
gebäude	gebaude	noun	Duolingo
gebaut	gebaut		Duolingo
gebaut	gebaut	verb	Duolingo
geben	geben		Duolingo
geben	geben	verb	Duolingo
geblieben	geblieben		Duolingo
geboren	geboren	verb	Duolingo
gebracht	gebracht	verb	Duolingo
gebrochen	gebrochen	adjective	Duolingo
gebrochen	gebrochen	verb	Duolingo
gebühr	gebuhr	noun	Duolingo
Geburt	geburt	noun	Duolingo
geburtsjahr	geburtsjahr	noun	Duolingo
geburtsort	geburtsort	noun	Duolingo
geburtstag	geburtstag	noun	Duolingo
geburtstagskarte	geburtstagskarte	noun	Duolingo
gecampt	gecampt	verb	Duolingo
gedauert	gedauert	verb	Duolingo
gedicht	gedicht	noun	Duolingo
gedichte	gedichte	noun	Duolingo
gefahren	gefahren	verb	Duolingo
gefährlich	gefahrlich	adjective	Duolingo
gefährlicher	gefahrlicher	adjective	Duolingo
gefallen	gefallen	verb	Duolingo
gefällt	gefallt	verb	Duolingo
gefangen	gefangen	verb	Duolingo
gefasst	gefasst	verb	Duolingo
gefeiert	gefeiert	verb	Duolingo
geflogen	geflogen	verb	Duolingo
gefolgt	gefolgt	verb	Duolingo
gefreut	gefreut	verb	Duolingo
gefühlt	gefuhlt	verb	Duolingo
gefunden	gefunden	verb	Duolingo
gefüttert	gefuttert	verb	Duolingo
gegangen	gegangen	verb	Duolingo
gegeben	gegeben		Duolingo
gegen	gegen	adverb	Duolingo
gegen	gegen	preposition	Duolingo
gegend	gegend	noun	Duolingo
gegenüber	gegenuber	preposition	Duolingo
gegessen	gegessen	verb	Duolingo
gegrillt	gegrillt	verb	Duolingo
gegrilltem	gegrilltem	adjective	Duolingo
geh	geh	verb	Duolingo
gehalten	gehalten	verb	Duolingo
gehasst	gehasst		Duolingo
gehe	gehe	verb	Duolingo
geheimzahl	geheimzahl	noun	Duolingo
geheiratet	geheiratet	verb	Duolingo
gehen	gehen		Duolingo
gehen	gehen	verb	Duolingo
gehen wir	gehen wir		Duolingo
gehört	gehort	verb	Duolingo
gehst	gehst	verb	Duolingo
geht	geht	verb	Duolingo
geht es	geht es		Duolingo
geht's	geht's		Duolingo
geige	geige	noun	Duolingo
gejubelt	gejubelt	verb	Duolingo
gekauft	gekauft	verb	Duolingo
geklickt	geklickt	verb	Duolingo
gekocht	gekocht	verb	Duolingo
gekommen	gekommen	verb	Duolingo
gekostet	gekostet	verb	Duolingo
gekündigt	gekundigt	verb	Duolingo
gelacht	gelacht	verb	Duolingo
gelassen	gelassen	verb	Duolingo
gelaufen	gelaufen	verb	Duolingo
gelb	gelb	adjective	Duolingo
gelbe	gelbe	adjective	Duolingo
gelben	gelben	adjective	Duolingo
gelber	gelber	adjective	Duolingo
geld	geld	noun	Duolingo
geldautomat	geldautomat	noun	Duolingo
geldautomaten	geldautomaten		Duolingo
geldbeutel	geldbeutel	noun	Duolingo
geldstrafe	geldstrafe	noun	Duolingo
gelebt	gelebt	verb	Duolingo
gelernt	gelernt	verb	Duolingo
gelesen	gelesen		Duolingo
gelogen	gelogen	verb	Duolingo
gemacht	gemacht	verb	Duolingo
gemalt	gemalt		Duolingo
gemalt	gemalt	verb	Duolingo
gemein	gemein	adjective	Duolingo
gemeinsam	gemeinsam	adjective	Duolingo
gemeinsame	gemeinsame	adjective	Duolingo
gemocht	gemocht		Duolingo
gemüse	gemuse	noun	Duolingo
gemütlich	gemutlich	adjective	Duolingo
genau	genau		Duolingo
genau	genau	adjective	Duolingo
genau	genau	adverb	Duolingo
genauso	genauso	adverb	Duolingo
genauso	genauso	conjunction	Duolingo
genervt	genervt	adjective	Duolingo
genf	genf	proper noun	Duolingo
genfer see	genfer see		Duolingo
genie	genie	noun	Duolingo
genommen	genommen		Duolingo
genug	genug	adverb	Duolingo
genug	genug	pronoun	Duolingo
geöffnet	geoffnet	adjective	Duolingo
gepäck	gepack	noun	Duolingo
geplant	geplant	verb	Duolingo
geputzt	geputzt		Duolingo
geputzt	geputzt	verb	Duolingo
gerade	gerade		Duolingo
gerade	gerade	adjective	Duolingo
gerade	gerade	adverb	Duolingo
geradeaus	geradeaus	adverb	Duolingo
geräusch	gerausch	noun	Duolingo
geregnet	geregnet		Duolingo
gereist	gereist		Duolingo
gerettet	gerettet	verb	Duolingo
gericht	gericht	noun	Duolingo
gern	gern	adverb	Duolingo
gern geschehen	gern geschehen		Duolingo
gerne	gerne	adverb	Duolingo
gesagt	gesagt	verb	Duolingo
gesalzene	gesalzene	adjective	Duolingo
gesammelt	gesammelt	verb	Duolingo
gesamte	gesamte	adjective	Duolingo
gesamten	gesamten	adjective	Duolingo
geschafft	geschafft		Duolingo
geschafft	geschafft	verb	Duolingo
geschäft	geschaft	noun	Duolingo
geschäfte	geschafte	noun	Duolingo
geschäftlich	geschaftlich		Duolingo
geschäftsfrau	geschaftsfrau	noun	Duolingo
geschäftsmann	geschaftsmann	noun	Duolingo
geschehen	geschehen	verb	Duolingo
geschenk	geschenk	noun	Duolingo
geschenke	geschenke	noun	Duolingo
geschichte	geschichte	noun	Duolingo
geschichten	geschichten	noun	Duolingo
geschickt	geschickt	verb	Duolingo
geschieden	geschieden	adjective	Duolingo
geschirr	geschirr	noun	Duolingo
geschlafen	geschlafen	verb	Duolingo
geschlossen	geschlossen	adjective	Duolingo
geschmeckt	geschmeckt	verb	Duolingo
geschnarcht	geschnarcht	verb	Duolingo
geschneit	geschneit		Duolingo
geschossen	geschossen	verb	Duolingo
geschrieben	geschrieben		Duolingo
geschummelt	geschummelt	verb	Duolingo
geschwister	geschwister	noun	Duolingo
geschwistern	geschwistern	noun	Duolingo
geschwommen	geschwommen	verb	Duolingo
gesegelt	gesegelt	verb	Duolingo
gesehen	gesehen	verb	Duolingo
Gesellschaft	gesellschaft	noun	Duolingo
gesessen	gesessen	verb	Duolingo
gesicht	gesicht	noun	Duolingo
gespannt	gespannt	adjective	Duolingo
gespenst	gespenst	noun	Duolingo
gespielt	gespielt	verb	Duolingo
gesprochen	gesprochen	verb	Duolingo
gesprungen	gesprungen	verb	Duolingo
gestern	gestern	adverb	Duolingo
gestohlen	gestohlen	verb	Duolingo
gestresst	gestresst	adjective	Duolingo
gesucht	gesucht	verb	Duolingo
gesünd	gesund		Duolingo
gesund	gesund	adjective	Duolingo
gesundheit	gesundheit	noun	Duolingo
gesungen	gesungen		Duolingo
gesungen	gesungen	verb	Duolingo
gesurft	gesurft	verb	Duolingo
getanzt	getanzt	verb	Duolingo
getragen	getragen	verb	Duolingo
getränk	getrank	noun	Duolingo
getränke	getranke	noun	Duolingo
getränken	getranken	noun	Duolingo
getrennt	getrennt	adverb	Duolingo
getroffen	getroffen	verb	Duolingo
getrunken	getrunken		Duolingo
gewachsen	gewachsen	adjective	Duolingo
gewalt	gewalt	noun	Duolingo
gewandert	gewandert	verb	Duolingo
gewaschen	gewaschen	verb	Duolingo
gewitter	gewitter	noun	Duolingo
gewöhnlich	gewohnlich	adjective	Duolingo
gewonnen	gewonnen		Duolingo
geworfen	geworfen	verb	Duolingo
gewusst	gewusst		Duolingo
gezeigt	gezeigt	verb	Duolingo
gibst	gibst	verb	Duolingo
gibt	gibt	verb	Duolingo
gibt es	gibt es		Duolingo
gipsverband	gipsverband	noun	Duolingo
giraffe	giraffe	noun	Duolingo
Giraffen	giraffen	noun	Duolingo
girokonto	girokonto	noun	Duolingo
gitarre	gitarre	noun	Duolingo
glas	glas	noun	Duolingo
gläser	glaser	noun	Duolingo
gleich	gleich	adjective	Duolingo
gleich	gleich	adverb	Duolingo
gleiche	gleiche	adjective	Duolingo
gleichen	gleichen	adjective	Duolingo
gleichfalls	gleichfalls		Duolingo
gleis	gleis	noun	Duolingo
glück	gluck	noun	Duolingo
glücklich	glucklich	adjective	Duolingo
glücksbringer	glucksbringer	noun	Duolingo
glühwein	gluhwein	noun	Duolingo
gold	gold	noun	Duolingo
goldene hochzeit	goldene hochzeit		Duolingo
golf	golf	noun	Duolingo
Gorillas	gorillas	noun	Duolingo
gott und die welt	gott und die welt		Duolingo
grad celsius	grad celsius		Duolingo
gramm	gramm	noun	Duolingo
grammatik	grammatik	noun	Duolingo
gras	gras	noun	Duolingo
gratis	gratis	adverb	Duolingo
grau	grau	adjective	Duolingo
Grenze	grenze	noun	Duolingo
griechisch	griechisch	adjective	Duolingo
griechische	griechische	adjective	Duolingo
grillen	grillen	verb	Duolingo
grillparty	grillparty	noun	Duolingo
grillt	grillt	verb	Duolingo
grimm	grimm	proper noun	Duolingo
grippe	grippe	noun	Duolingo
groß	gross	adjective	Duolingo
großartig	grossartig	adjective	Duolingo
großbritannien	grossbritannien	proper noun	Duolingo
große	grosse	adjective	Duolingo
größe	grosse	noun	Duolingo
großeltern	grosseltern	noun	Duolingo
großen	grossen	adjective	Duolingo
größer	grosser	adjective	Duolingo
großes	grosses	adjective	Duolingo
großmutter	grossmutter	noun	Duolingo
größt	grosst		Duolingo
größte	grosste	adjective	Duolingo
größten	grossten	adjective	Duolingo
großvater	grossvater	noun	Duolingo
grün	grun	adjective	Duolingo
grundschule	grundschule	noun	Duolingo
grüne	grune	adjective	Duolingo
grünen	grunen	adjective	Duolingo
Grünen	grunen	proper noun	Duolingo
gruppe	gruppe	noun	Duolingo
grüß dich	gruss dich		Duolingo
grüße	grusse	verb	Duolingo
gummibärchen	gummibarchen	noun	Duolingo
günstige	gunstige	adjective	Duolingo
gurke	gurke	noun	Duolingo
gurken	gurken	noun	Duolingo
gurkensalat	gurkensalat	noun	Duolingo
gürtel	gurtel	noun	Duolingo
gut	gut	adjective	Duolingo
gut	gut	adverb	Duolingo
gut gemacht	gut gemacht		Duolingo
gute	gute	adjective	Duolingo
gute besserung	gute besserung		Duolingo
gute nacht	gute nacht		Duolingo
gute reise	gute reise		Duolingo
guten	guten	adjective	Duolingo
guten abend	guten abend		Duolingo
guten appetit	guten appetit		Duolingo
guten morgen	guten morgen		Duolingo
guten rutsch ins neue Jahr	guten rutsch ins neue jahr		Duolingo
guten tag	guten tag		Duolingo
guter	guter	adjective	Duolingo
gutschein	gutschein	noun	Duolingo
Haar	haar	noun	Duolingo
haarbürste	haarburste	noun	Duolingo
haare	haare	noun	Duolingo
Haarreif	haarreif	noun	Duolingo
habe	habe	verb	Duolingo
haben	haben	verb	Duolingo
habt	habt	verb	Duolingo
hähnchen	hahnchen	noun	Duolingo
Haifisch	haifisch	noun	Duolingo
halb	halb	adjective	Duolingo
Halbzeit	halbzeit	noun	Duolingo
hallo	hallo	interjection	Duolingo
hallo zusammen	hallo zusammen		Duolingo
hals	hals	noun	Duolingo
haltbar	haltbar	adjective	Duolingo
Haltestelle	haltestelle	noun	Duolingo
haltestellen	haltestellen	noun	Duolingo
hand	hand	noun	Duolingo
handball	handball	noun	Duolingo
hände	hande	noun	Duolingo
handlung	handlung	noun	Duolingo
handschuhe	handschuhe	noun	Duolingo
handtasche	handtasche	noun	Duolingo
handtaschen	handtaschen	noun	Duolingo
handtuch	handtuch	noun	Duolingo
handy	handy	noun	Duolingo
handynummer	handynummer	noun	Duolingo
handys	handys	noun	Duolingo
harmlos	harmlos	adjective	Duolingo
hart	hart	adjective	Duolingo
hässlich	hasslich	adjective	Duolingo
hast	hast	verb	Duolingo
hat	hat	verb	Duolingo
hatte	hatte	verb	Duolingo
hatten	hatten	verb	Duolingo
hattest	hattest	verb	Duolingo
hättet	hattet	verb	Duolingo
häufig	haufig	adjective	Duolingo
Hauptbahnhof	hauptbahnhof	noun	Duolingo
hauptfach	hauptfach	noun	Duolingo
hauptstadt	hauptstadt	noun	Duolingo
haus	haus	noun	Duolingo
hausadresse	hausadresse	noun	Duolingo
hausarbeit	hausarbeit	noun	Duolingo
hausaufgaben	hausaufgaben	noun	Duolingo
häuser	hauser	noun	Duolingo
hausgemachtem	hausgemachtem	adjective	Duolingo
hausnummer	hausnummer	noun	Duolingo
haustier	haustier	noun	Duolingo
haustiere	haustiere	noun	Duolingo
haut	haut	noun	Duolingo
heft	heft	noun	Duolingo
heidi	heidi	proper noun	Duolingo
heilig	heilig	adjective	Duolingo
Heimtrainer	heimtrainer	noun	Duolingo
heimweh	heimweh	noun	Duolingo
heiß	heiss	adjective	Duolingo
heiße	heisse	verb	Duolingo
heißen	heissen	verb	Duolingo
heißt	heisst	verb	Duolingo
heizung	heizung	noun	Duolingo
helfen	helfen	verb	Duolingo
hell	hell	adjective	Duolingo
hemd	hemd	noun	Duolingo
hemden	hemden	noun	Duolingo
her	her	adverb	Duolingo
heraus	heraus	adverb	Duolingo
herausfinden	herausfinden		Duolingo
herausgefunden	herausgefunden	verb	Duolingo
herbst	herbst	noun	Duolingo
herd	herd	noun	Duolingo
herein	herein	adverb	Duolingo
herr	herr	noun	Duolingo
herren	herren	noun	Duolingo
herrlich	herrlich	adjective	Duolingo
herrn	herrn	noun	Duolingo
herum	herum		Duolingo
herum	herum	adverb	Duolingo
herunter	herunter	adverb	Duolingo
heruntergeladen	heruntergeladen		Duolingo
hervorragend	hervorragend	adjective	Duolingo
herzlich	herzlich	adjective	Duolingo
herzlich willkommen	herzlich willkommen		Duolingo
herzlichen glückwunsch	herzlichen gluckwunsch		Duolingo
heute	heute	adverb	Duolingo
heute abend	heute abend		Duolingo
heute morgen	heute morgen		Duolingo
heute nachmittag	heute nachmittag		Duolingo
heute nacht	heute nacht		Duolingo
heutigen	heutigen	adjective	Duolingo
hexe	hexe	noun	Duolingo
hey	hey	interjection	Duolingo
hier	hier		Duolingo
hier	hier	adverb	Duolingo
hierher	hierher	adverb	Duolingo
hiermit	hiermit	adverb	Duolingo
hierzu	hierzu	adverb	Duolingo
hilf	hilf	verb	Duolingo
hilfe	hilfe	noun	Duolingo
hilfreich	hilfreich	adjective	Duolingo
hilfst	hilfst	verb	Duolingo
hilft	hilft	verb	Duolingo
himmel	himmel	noun	Duolingo
hin	hin		Duolingo
hin	hin	adverb	Duolingo
hin- und rückfahrt	hin- und ruckfahrt	noun	Duolingo
hinaus	hinaus		Duolingo
hinaus	hinaus	adverb	Duolingo
hinausgehen	hinausgehen		Duolingo
hinduismus	hinduismus	noun	Duolingo
hingegen	hingegen	adverb	Duolingo
hinlegen	hinlegen		Duolingo
hinten	hinten	adverb	Duolingo
hinter	hinter	preposition	Duolingo
hinzu	hinzu	adverb	Duolingo
hip-hop	hip-hop	noun	Duolingo
hitze	hitze	noun	Duolingo
hobby	hobby	noun	Duolingo
hobbys	hobbys	noun	Duolingo
hoch	hoch	adjective	Duolingo
höchst	hochst		Duolingo
höchste	hochste	adjective	Duolingo
hochzeit	hochzeit	noun	Duolingo
hockey	hockey	noun	Duolingo
hof	hof	noun	Duolingo
hoffentlich	hoffentlich	adverb	Duolingo
hofft	hofft	verb	Duolingo
hohe	hohe	adjective	Duolingo
hohen	hohen	adjective	Duolingo
höher	hoher	adjective	Duolingo
höhere	hohere	adjective	Duolingo
höheren	hoheren	adjective	Duolingo
hole	hole	verb	Duolingo
holen	holen	verb	Duolingo
holländisch	hollandisch	noun	Duolingo
holländischen	hollandischen	adjective	Duolingo
holst	holst	verb	Duolingo
holt	holt	verb	Duolingo
holz	holz	noun	Duolingo
honig	honig	noun	Duolingo
höre	hore	verb	Duolingo
hören	horen	verb	Duolingo
horrorfilm	horrorfilm	noun	Duolingo
hörst	horst	verb	Duolingo
Hort	hort	noun	Duolingo
hört	hort	verb	Duolingo
hose	hose	noun	Duolingo
hosen	hosen	noun	Duolingo
hosentasche	hosentasche	noun	Duolingo
hotel	hotel	noun	Duolingo
