learnable	normalized	partOfSpeech	source
wychowujecie	wychowujecie		Duolingo
wychowujemy	wychowujemy		Duolingo
wycieczkę	wycieczke		Duolingo
wycieczki	wycieczki		Duolingo
wysłać	wyslac		Duolingo
wystarczająco	wystarczajaco		Duolingo
wysyłają	wysylaja		Duolingo
wziąć	wziac		Duolingo
z	z		Duolingo
za	za		Duolingo
za granicą	za granica		Duolingo
zamiast	zamiast		Duolingo
zamknąć	zamknac		Duolingo
zawsze	zawsze		Duolingo
zazwyczaj	zazwyczaj		Duolingo
zbyt	zbyt		Duolingo
zegar	zegar		Duolingo
zegara	zegara		Duolingo
zegarek	zegarek		Duolingo
zegarka	zegarka		Duolingo
zegarki	zegarki		Duolingo
zieloną	zielona		Duolingo
zielone	zielone		Duolingo
zielonej	zielonej		Duolingo
zielony	zielony		Duolingo
ziemniaki	ziemniaki		Duolingo
ziemniaków	ziemniakow		Duolingo
zima	zima		Duolingo
zimy	zimy		Duolingo
zjeść	zjesc		Duolingo
źle	zle		Duolingo
źli	zli		Duolingo
zła	zla		Duolingo
złe	zle		Duolingo
zły	zly		Duolingo
zmienić	zmienic		Duolingo
zna	zna		Duolingo
znacie	znacie		Duolingo
znają	znaja		Duolingo
znaleźć	znalezc		Duolingo
znam	znam		Duolingo
znamy	znamy		Duolingo
znasz	znasz		Duolingo
znów	znow		Duolingo
żółta	zolta		Duolingo
żółte	zolte		Duolingo
żółtej	zoltej		Duolingo
żółty	zolty		Duolingo
żona	zona		Duolingo
zoo	zoo		Duolingo
zrobić	zrobic		Duolingo
zupa	zupa		Duolingo
zupę	zupe		Duolingo
zupełnie	zupelnie		Duolingo
zupie	zupie		Duolingo
zupy	zupy		Duolingo
zwiedzam	zwiedzam		Duolingo
zwierząt	zwierzat		Duolingo
zwierzę	zwierze		Duolingo
zwierzęcia	zwierzecia		Duolingo
zwierzęciem	zwierzeciem		Duolingo
zwierzęta	zwierzeta		Duolingo
zwierzętach	zwierzetach		Duolingo
zwłaszcza	zwlaszcza		Duolingo
